Dataname,Value,Time
voltage,122.99,2025-08-29 09:16:04.825963
filament_temp,18.3,2025-08-29 09:16:05.326200
bed_temp,17.1,2025-08-29 09:16:05.326200
current,0.07,2025-08-29 09:16:05.326200
power,2,2025-08-29 09:16:05.326200
voltage,122.99,2025-08-29 09:16:05.326200
filament_temp,18.3,2025-08-29 09:16:05.826439
bed_temp,17.1,2025-08-29 09:16:05.826439
current,0.07,2025-08-29 09:16:05.826439
power,2,2025-08-29 09:16:05.826439
voltage,122.99,2025-08-29 09:16:05.826439
filament_temp,18.3,2025-08-29 09:16:06.326666
bed_temp,17.1,2025-08-29 09:16:06.326666
current,0.07,2025-08-29 09:16:06.326666
power,2,2025-08-29 09:16:06.326666
voltage,122.99,2025-08-29 09:16:06.326666
filament_temp,18.3,2025-08-29 09:16:06.826905
bed_temp,17.1,2025-08-29 09:16:06.826905
current,0.07,2025-08-29 09:16:06.826905
power,2,2025-08-29 09:16:06.826905
voltage,122.99,2025-08-29 09:16:06.826905
filament_temp,18.3,2025-08-29 09:16:07.327148
bed_temp,17.1,2025-08-29 09:16:07.327148
current,0.07,2025-08-29 09:16:07.327148
power,2,2025-08-29 09:16:07.327148
voltage,122.99,2025-08-29 09:16:07.327148
filament_temp,18.7,2025-08-29 09:16:07.827398
bed_temp,18.0,2025-08-29 09:16:07.827398
current,0.07,2025-08-29 09:16:07.827398
power,2,2025-08-29 09:16:07.827398
voltage,122.99,2025-08-29 09:16:07.827398
filament_temp,18.7,2025-08-29 09:16:08.327589
bed_temp,18.0,2025-08-29 09:16:08.327589
current,0.07,2025-08-29 09:16:08.327589
power,2,2025-08-29 09:16:08.327589
voltage,122.99,2025-08-29 09:16:08.327589
filament_temp,18.7,2025-08-29 09:16:08.827791
bed_temp,18.0,2025-08-29 09:16:08.827791
current,0.07,2025-08-29 09:16:08.827791
power,2,2025-08-29 09:16:08.827791
voltage,122.99,2025-08-29 09:16:08.827791
filament_temp,18.7,2025-08-29 09:16:09.328037
bed_temp,18.0,2025-08-29 09:16:09.328037
current,0.07,2025-08-29 09:16:09.328037
power,2,2025-08-29 09:16:09.328037
voltage,122.99,2025-08-29 09:16:09.328037
filament_temp,18.2,2025-08-29 09:16:09.828242
bed_temp,18.8,2025-08-29 09:16:09.828242
current,0.07,2025-08-29 09:16:09.828242
power,2,2025-08-29 09:16:09.828242
voltage,122.99,2025-08-29 09:16:09.828242
filament_temp,18.2,2025-08-29 09:16:10.328446
bed_temp,18.8,2025-08-29 09:16:10.328446
current,0.07,2025-08-29 09:16:10.328446
power,2,2025-08-29 09:16:10.328446
voltage,122.99,2025-08-29 09:16:10.328446
filament_temp,18.2,2025-08-29 09:16:10.828658
bed_temp,18.8,2025-08-29 09:16:10.828658
current,0.07,2025-08-29 09:16:10.828658
power,2,2025-08-29 09:16:10.828658
voltage,122.99,2025-08-29 09:16:10.828658
filament_temp,18.2,2025-08-29 09:16:11.328883
bed_temp,18.8,2025-08-29 09:16:11.328883
current,0.07,2025-08-29 09:16:11.328883
power,2,2025-08-29 09:16:11.328883
voltage,122.99,2025-08-29 09:16:11.328883
filament_temp,18.4,2025-08-29 09:16:11.829109
bed_temp,18.9,2025-08-29 09:16:11.829109
current,0.07,2025-08-29 09:16:11.829109
power,2,2025-08-29 09:16:11.829109
voltage,122.99,2025-08-29 09:16:11.829109
filament_temp,18.4,2025-08-29 09:16:12.329322
bed_temp,18.9,2025-08-29 09:16:12.329322
current,0.07,2025-08-29 09:16:12.329322
power,2,2025-08-29 09:16:12.329322
voltage,122.99,2025-08-29 09:16:12.329322
filament_temp,18.4,2025-08-29 09:16:12.829545
bed_temp,18.9,2025-08-29 09:16:12.829545
current,0.07,2025-08-29 09:16:12.829545
power,2,2025-08-29 09:16:12.829545
voltage,122.99,2025-08-29 09:16:12.829545
filament_temp,18.4,2025-08-29 09:16:13.329796
bed_temp,18.9,2025-08-29 09:16:13.329796
current,0.07,2025-08-29 09:16:13.329796
power,2,2025-08-29 09:16:13.329796
voltage,122.99,2025-08-29 09:16:13.329796
filament_temp,18.8,2025-08-29 09:16:13.830028
bed_temp,19.9,2025-08-29 09:16:13.830028
current,0.07,2025-08-29 09:16:13.830028
power,2,2025-08-29 09:16:13.830028
voltage,122.99,2025-08-29 09:16:13.830028
filament_temp,18.8,2025-08-29 09:16:14.330265
bed_temp,19.9,2025-08-29 09:16:14.330265
current,0.07,2025-08-29 09:16:14.330265
power,2,2025-08-29 09:16:14.330265
voltage,122.99,2025-08-29 09:16:14.330265
filament_temp,18.8,2025-08-29 09:16:14.830509
bed_temp,19.9,2025-08-29 09:16:14.830509
current,0.07,2025-08-29 09:16:14.830509
power,2,2025-08-29 09:16:14.830509
voltage,122.99,2025-08-29 09:16:14.830509
filament_temp,18.8,2025-08-29 09:16:15.330746
bed_temp,19.9,2025-08-29 09:16:15.330746
current,0.07,2025-08-29 09:16:15.330746
power,2,2025-08-29 09:16:15.330746
voltage,122.99,2025-08-29 09:16:15.330746
filament_temp,18.9,2025-08-29 09:16:15.830983
bed_temp,20.4,2025-08-29 09:16:15.830983
current,0.07,2025-08-29 09:16:15.830983
power,2,2025-08-29 09:16:15.830983
voltage,122.99,2025-08-29 09:16:15.830983
filament_temp,18.9,2025-08-29 09:16:16.331221
bed_temp,20.4,2025-08-29 09:16:16.331221
current,0.07,2025-08-29 09:16:16.331221
