Dataname,Value,Time
power,3,2025-09-03 12:05:11.822294
voltage,121.11,2025-09-03 12:05:11.822294
filament_temp,119.0,2025-09-03 12:05:12.322532
bed_temp,54.4,2025-09-03 12:05:12.322532
current,0.07,2025-09-03 12:05:12.322532
power,3,2025-09-03 12:05:12.322532
voltage,121.11,2025-09-03 12:05:12.322532
filament_temp,116.8,2025-09-03 12:05:12.822767
bed_temp,54.3,2025-09-03 12:05:12.822767
current,0.07,2025-09-03 12:05:12.822767
power,3,2025-09-03 12:05:12.822767
voltage,121.11,2025-09-03 12:05:12.822767
filament_temp,116.8,2025-09-03 12:05:13.322994
bed_temp,54.3,2025-09-03 12:05:13.322994
current,0.07,2025-09-03 12:05:13.322994
power,3,2025-09-03 12:05:13.322994
voltage,121.11,2025-09-03 12:05:13.322994
filament_temp,116.8,2025-09-03 12:05:13.823222
bed_temp,54.3,2025-09-03 12:05:13.823222
current,0.07,2025-09-03 12:05:13.823222
power,3,2025-09-03 12:05:13.823222
voltage,121.11,2025-09-03 12:05:13.823222
filament_temp,116.8,2025-09-03 12:05:14.323410
bed_temp,54.3,2025-09-03 12:05:14.323410
current,0.07,2025-09-03 12:05:14.323410
power,3,2025-09-03 12:05:14.323410
voltage,121.11,2025-09-03 12:05:14.323410
filament_temp,116.8,2025-09-03 12:05:14.823634
bed_temp,54.3,2025-09-03 12:05:14.823634
current,0.07,2025-09-03 12:05:14.823634
power,3,2025-09-03 12:05:14.823634
voltage,121.11,2025-09-03 12:05:14.823634
filament_temp,116.8,2025-09-03 12:05:15.323823
bed_temp,54.3,2025-09-03 12:05:15.323823
current,0.07,2025-09-03 12:05:15.323823
power,3,2025-09-03 12:05:15.323823
voltage,121.11,2025-09-03 12:05:15.323823
filament_temp,116.8,2025-09-03 12:05:15.824027
bed_temp,54.3,2025-09-03 12:05:15.824027
current,0.07,2025-09-03 12:05:15.824027
power,3,2025-09-03 12:05:15.824027
voltage,121.11,2025-09-03 12:05:15.824027
filament_temp,116.8,2025-09-03 12:05:16.324252
bed_temp,54.3,2025-09-03 12:05:16.324252
current,0.07,2025-09-03 12:05:16.324252
power,3,2025-09-03 12:05:16.324252
voltage,121.11,2025-09-03 12:05:16.324252
filament_temp,116.8,2025-09-03 12:05:16.824479
bed_temp,54.3,2025-09-03 12:05:16.824479
current,0.07,2025-09-03 12:05:16.824479
power,3,2025-09-03 12:05:16.824479
voltage,121.11,2025-09-03 12:05:16.824479
filament_temp,116.8,2025-09-03 12:05:17.324710
bed_temp,54.3,2025-09-03 12:05:17.324710
current,0.07,2025-09-03 12:05:17.324710
power,3,2025-09-03 12:05:17.324710
voltage,121.11,2025-09-03 12:05:17.324710
filament_temp,113.2,2025-09-03 12:05:17.824933
bed_temp,54.0,2025-09-03 12:05:17.824933
current,0.07,2025-09-03 12:05:17.824933
power,3,2025-09-03 12:05:17.824933
voltage,121.11,2025-09-03 12:05:17.824933
filament_temp,113.2,2025-09-03 12:05:18.325176
bed_temp,54.0,2025-09-03 12:05:18.325176
current,0.07,2025-09-03 12:05:18.325176
power,3,2025-09-03 12:05:18.325176
voltage,121.11,2025-09-03 12:05:18.325176
filament_temp,113.2,2025-09-03 12:05:18.825405
bed_temp,54.0,2025-09-03 12:05:18.825405
current,0.07,2025-09-03 12:05:18.825405
power,3,2025-09-03 12:05:18.825405
voltage,121.11,2025-09-03 12:05:18.825405
filament_temp,113.2,2025-09-03 12:05:19.325632
bed_temp,54.0,2025-09-03 12:05:19.325632
current,0.07,2025-09-03 12:05:19.325632
power,3,2025-09-03 12:05:19.325632
voltage,121.11,2025-09-03 12:05:19.325632
filament_temp,113.2,2025-09-03 12:05:19.825819
bed_temp,54.0,2025-09-03 12:05:19.825819
current,0.07,2025-09-03 12:05:19.825819
power,3,2025-09-03 12:05:19.825819
voltage,121.11,2025-09-03 12:05:19.825819
filament_temp,113.2,2025-09-03 12:05:20.326022
bed_temp,54.0,2025-09-03 12:05:20.326022
current,0.07,2025-09-03 12:05:20.326022
power,3,2025-09-03 12:05:20.326022
voltage,121.11,2025-09-03 12:05:20.326022
filament_temp,113.2,2025-09-03 12:05:20.826233
bed_temp,54.0,2025-09-03 12:05:20.826233
current,0.07,2025-09-03 12:05:20.826233
power,3,2025-09-03 12:05:20.826233
voltage,121.11,2025-09-03 12:05:20.826233
filament_temp,113.2,2025-09-03 12:05:21.326453
bed_temp,54.0,2025-09-03 12:05:21.326453
current,0.07,2025-09-03 12:05:21.326453
power,3,2025-09-03 12:05:21.326453
voltage,121.11,2025-09-03 12:05:21.326453
filament_temp,113.2,2025-09-03 12:05:21.826642
bed_temp,54.0,2025-09-03 12:05:21.826642
current,0.59,2025-09-03 12:05:21.826642
power,3,2025-09-03 12:05:21.826642
voltage,121.11,2025-09-03 12:05:21.826642
filament_temp,113.2,2025-09-03 12:05:22.326834
bed_temp,54.0,2025-09-03 12:05:22.326834
current,0.59,2025-09-03 12:05:22.326834
power,66.7,2025-09-03 12:05:22.326834
voltage,121.11,2025-09-03 12:05:22.326834
filament_temp,110.1,2025-09-03 12:05:22.827067
bed_temp,53.4,2025-09-03 12:05:22.827067
current,0.59,2025-09-03 12:05:22.827067
power,66.7,2025-09-03 12:05:22.827067
voltage,121.11,2025-09-03 12:05:22.827067
filament_temp,110.1,2025-09-03 12:05:23.327252
bed_temp,53.4,2025-09-03 12:05:23.327252
current,0.59,2025-09-03 12:05:23.327252
power,66.7,2025-09-03 12:05:23.327252
voltage,121.11,2025-09-03 12:05:23.327252
filament_temp,110.1,2025-09-03 12:05:23.827439
bed_temp,53.4,2025-09-03 12:05:23.827439
current,0.59,2025-09-03 12:05:23.827439
power,66.7,2025-09-03 12:05:23.827439
voltage,121.11,2025-09-03 12:05:23.827439
filament_temp,110.1,2025-09-03 12:05:24.327648
bed_temp,53.4,2025-09-03 12:05:24.327648
current,0.59,2025-09-03 12:05:24.327648
power,66.7,2025-09-03 12:05:24.327648
voltage,121.11,2025-09-03 12:05:24.327648
filament_temp,110.1,2025-09-03 12:05:24.827862
bed_temp,53.4,2025-09-03 12:05:24.827862
current,0.59,2025-09-03 12:05:24.827862
power,66.7,2025-09-03 12:05:24.827862
voltage,121.11,2025-09-03 12:05:24.827862
filament_temp,110.1,2025-09-03 12:05:25.328045
bed_temp,53.4,2025-09-03 12:05:25.328045
current,0.59,2025-09-03 12:05:25.328045
power,240.5,2025-09-03 12:05:25.328045
voltage,121.11,2025-09-03 12:05:25.328045
filament_temp,110.1,2025-09-03 12:05:25.828273
bed_temp,53.4,2025-09-03 12:05:25.828273
current,2.04,2025-09-03 12:05:25.828273
power,240.5,2025-09-03 12:05:25.828273
voltage,121.11,2025-09-03 12:05:25.828273
filament_temp,110.1,2025-09-03 12:05:26.328448
bed_temp,53.4,2025-09-03 12:05:26.328448
current,2.04,2025-09-03 12:05:26.328448
power,240.5,2025-09-03 12:05:26.328448
voltage,121.11,2025-09-03 12:05:26.328448
filament_temp,110.1,2025-09-03 12:05:26.828678
bed_temp,53.4,2025-09-03 12:05:26.828678
current,2.04,2025-09-03 12:05:26.828678
power,240.5,2025-09-03 12:05:26.828678
voltage,121.11,2025-09-03 12:05:26.828678
filament_temp,110.1,2025-09-03 12:05:27.328903
bed_temp,53.4,2025-09-03 12:05:27.328903
current,2.04,2025-09-03 12:05:27.328903
power,240.5,2025-09-03 12:05:27.328903
voltage,121.11,2025-09-03 12:05:27.328903
filament_temp,112.6,2025-09-03 12:05:27.829084
bed_temp,53.5,2025-09-03 12:05:27.829084
current,2.04,2025-09-03 12:05:27.829084
power,240.5,2025-09-03 12:05:27.829084
voltage,121.11,2025-09-03 12:05:27.829084
filament_temp,112.6,2025-09-03 12:05:28.329294
bed_temp,53.5,2025-09-03 12:05:28.329294
current,2.04,2025-09-03 12:05:28.329294
power,240.5,2025-09-03 12:05:28.329294
voltage,121.11,2025-09-03 12:05:28.329294
filament_temp,112.6,2025-09-03 12:05:28.829505
bed_temp,53.5,2025-09-03 12:05:28.829505
current,2.04,2025-09-03 12:05:28.829505
power,240.5,2025-09-03 12:05:28.829505
voltage,121.11,2025-09-03 12:05:28.829505
filament_temp,112.6,2025-09-03 12:05:29.329689
bed_temp,53.5,2025-09-03 12:05:29.329689
current,2.04,2025-09-03 12:05:29.329689
power,240.5,2025-09-03 12:05:29.329689
voltage,121.11,2025-09-03 12:05:29.329689
filament_temp,118.2,2025-09-03 12:05:29.829870
bed_temp,53.8,2025-09-03 12:05:29.829870
current,2.04,2025-09-03 12:05:29.829870
power,240.5,2025-09-03 12:05:29.829870
voltage,121.11,2025-09-03 12:05:29.829870
filament_temp,118.2,2025-09-03 12:05:30.330058
bed_temp,53.8,2025-09-03 12:05:30.330058
current,2.04,2025-09-03 12:05:30.330058
power,240.5,2025-09-03 12:05:30.330058
voltage,121.11,2025-09-03 12:05:30.330058
filament_temp,118.2,2025-09-03 12:05:30.830289
bed_temp,53.8,2025-09-03 12:05:30.830289
current,2.04,2025-09-03 12:05:30.830289
power,240.5,2025-09-03 12:05:30.830289
voltage,121.11,2025-09-03 12:05:30.830289
filament_temp,118.2,2025-09-03 12:05:31.330517
bed_temp,53.8,2025-09-03 12:05:31.330517
current,2.04,2025-09-03 12:05:31.330517
power,240.5,2025-09-03 12:05:31.330517
voltage,121.11,2025-09-03 12:05:31.330517
filament_temp,124.4,2025-09-03 12:05:31.830749
bed_temp,54.3,2025-09-03 12:05:31.830749
current,2.04,2025-09-03 12:05:31.830749
power,240.5,2025-09-03 12:05:31.830749
voltage,121.11,2025-09-03 12:05:31.830749
filament_temp,124.4,2025-09-03 12:05:32.330934
bed_temp,54.3,2025-09-03 12:05:32.330934
