Dataname,Value,Time
filament_temp,179.7,2025-08-29 15:01:00.382605
bed_temp,56.8,2025-08-29 15:01:00.382605
current,2.02,2025-08-29 15:01:00.382605
power,238.4,2025-08-29 15:01:00.382605
voltage,121.91,2025-08-29 15:01:00.382605
filament_temp,179.7,2025-08-29 15:01:00.882801
bed_temp,56.8,2025-08-29 15:01:00.882801
current,2.02,2025-08-29 15:01:00.882801
power,238.4,2025-08-29 15:01:00.882801
voltage,121.91,2025-08-29 15:01:00.882801
filament_temp,179.7,2025-08-29 15:01:01.383022
bed_temp,56.8,2025-08-29 15:01:01.383022
current,2.02,2025-08-29 15:01:01.383022
power,238.4,2025-08-29 15:01:01.383022
voltage,121.91,2025-08-29 15:01:01.383022
filament_temp,179.7,2025-08-29 15:01:01.883261
bed_temp,56.8,2025-08-29 15:01:01.883261
current,2.02,2025-08-29 15:01:01.883261
power,238.4,2025-08-29 15:01:01.883261
voltage,121.91,2025-08-29 15:01:01.883261
filament_temp,186.4,2025-08-29 15:01:02.383490
bed_temp,57.9,2025-08-29 15:01:02.383490
current,2.02,2025-08-29 15:01:02.383490
power,238.4,2025-08-29 15:01:02.383490
voltage,121.91,2025-08-29 15:01:02.383490
filament_temp,186.4,2025-08-29 15:01:02.883729
bed_temp,57.9,2025-08-29 15:01:02.883729
current,2.02,2025-08-29 15:01:02.883729
power,238.4,2025-08-29 15:01:02.883729
voltage,121.91,2025-08-29 15:01:02.883729
filament_temp,186.4,2025-08-29 15:01:03.383977
bed_temp,57.9,2025-08-29 15:01:03.383977
current,2.02,2025-08-29 15:01:03.383977
power,238.4,2025-08-29 15:01:03.383977
voltage,121.91,2025-08-29 15:01:03.383977
filament_temp,186.4,2025-08-29 15:01:03.884216
bed_temp,57.9,2025-08-29 15:01:03.884216
current,2.02,2025-08-29 15:01:03.884216
power,238.4,2025-08-29 15:01:03.884216
voltage,121.91,2025-08-29 15:01:03.884216
filament_temp,194.2,2025-08-29 15:01:04.384466
bed_temp,56.9,2025-08-29 15:01:04.384466
current,2.02,2025-08-29 15:01:04.384466
power,238.4,2025-08-29 15:01:04.384466
voltage,121.91,2025-08-29 15:01:04.384466
filament_temp,194.2,2025-08-29 15:01:04.884700
bed_temp,56.9,2025-08-29 15:01:04.884700
current,2.02,2025-08-29 15:01:04.884700
power,238.4,2025-08-29 15:01:04.884700
voltage,121.91,2025-08-29 15:01:04.884700
filament_temp,194.2,2025-08-29 15:01:05.384925
bed_temp,56.9,2025-08-29 15:01:05.384925
current,2.02,2025-08-29 15:01:05.384925
power,238.4,2025-08-29 15:01:05.384925
voltage,121.91,2025-08-29 15:01:05.384925
filament_temp,194.2,2025-08-29 15:01:05.885165
bed_temp,56.9,2025-08-29 15:01:05.885165
current,2.02,2025-08-29 15:01:05.885165
power,238.4,2025-08-29 15:01:05.885165
voltage,121.91,2025-08-29 15:01:05.885165
filament_temp,200.8,2025-08-29 15:01:06.385392
