Dataname,Value,Time
bed_temp,17.4,2025-09-12 09:30:39.883236
current,1.94,2025-09-12 09:30:39.883236
power,229.6,2025-09-12 09:30:39.883236
voltage,122.04,2025-09-12 09:30:39.883236
filament_temp,18.9,2025-09-12 09:30:40.883517
bed_temp,17.4,2025-09-12 09:30:40.883517
current,1.94,2025-09-12 09:30:40.883517
power,229.6,2025-09-12 09:30:40.883517
voltage,122.04,2025-09-12 09:30:40.883517
filament_temp,18.9,2025-09-12 09:30:41.883801
bed_temp,17.4,2025-09-12 09:30:41.883801
current,1.94,2025-09-12 09:30:41.883801
power,225.7,2025-09-12 09:30:41.883801
voltage,122.04,2025-09-12 09:30:41.883801
filament_temp,19.5,2025-09-12 09:30:42.884096
bed_temp,19.7,2025-09-12 09:30:42.884096
current,1.94,2025-09-12 09:30:42.884096
power,225.7,2025-09-12 09:30:42.884096
voltage,122.04,2025-09-12 09:30:42.884096
filament_temp,19.5,2025-09-12 09:30:43.884405
bed_temp,19.7,2025-09-12 09:30:43.884405
current,1.94,2025-09-12 09:30:43.884405
power,225.7,2025-09-12 09:30:43.884405
voltage,122.04,2025-09-12 09:30:43.884405
filament_temp,19.2,2025-09-12 09:30:44.884708
bed_temp,19.1,2025-09-12 09:30:44.884708
current,1.94,2025-09-12 09:30:44.884708
power,225.7,2025-09-12 09:30:44.884708
voltage,122.04,2025-09-12 09:30:44.884708
filament_temp,19.2,2025-09-12 09:30:45.885017
bed_temp,19.1,2025-09-12 09:30:45.885017
current,1.94,2025-09-12 09:30:45.885017
power,225.7,2025-09-12 09:30:45.885017
voltage,122.04,2025-09-12 09:30:45.885017
filament_temp,19.2,2025-09-12 09:30:46.885329
bed_temp,19.7,2025-09-12 09:30:46.885329
current,1.94,2025-09-12 09:30:46.885329
power,225.7,2025-09-12 09:30:46.885329
voltage,122.04,2025-09-12 09:30:46.885329
filament_temp,19.2,2025-09-12 09:30:47.885617
bed_temp,19.7,2025-09-12 09:30:47.885617
current,1.94,2025-09-12 09:30:47.885617
power,225.7,2025-09-12 09:30:47.885617
voltage,122.04,2025-09-12 09:30:47.885617
filament_temp,19.5,2025-09-12 09:30:48.885955
bed_temp,20.0,2025-09-12 09:30:48.885955
current,1.94,2025-09-12 09:30:48.885955
power,225.7,2025-09-12 09:30:48.885955
voltage,122.04,2025-09-12 09:30:48.885955
filament_temp,19.5,2025-09-12 09:30:49.886274
bed_temp,20.0,2025-09-12 09:30:49.886274
current,1.94,2025-09-12 09:30:49.886274
power,225.7,2025-09-12 09:30:49.886274
voltage,122.04,2025-09-12 09:30:49.886274
filament_temp,19.3,2025-09-12 09:30:50.886577
bed_temp,21.0,2025-09-12 09:30:50.886577
current,1.94,2025-09-12 09:30:50.886577
power,225.7,2025-09-12 09:30:50.886577
voltage,122.04,2025-09-12 09:30:50.886577
filament_temp,19.3,2025-09-12 09:30:51.886873
bed_temp,21.0,2025-09-12 09:30:51.886873
current,1.94,2025-09-12 09:30:51.886873
power,225.7,2025-09-12 09:30:51.886873
voltage,122.04,2025-09-12 09:30:51.886873
filament_temp,19.7,2025-09-12 09:30:52.887133
bed_temp,21.6,2025-09-12 09:30:52.887133
current,1.94,2025-09-12 09:30:52.887133
power,225.7,2025-09-12 09:30:52.887133
voltage,122.04,2025-09-12 09:30:52.887133
filament_temp,19.7,2025-09-12 09:30:53.887452
bed_temp,21.6,2025-09-12 09:30:53.887452
current,1.94,2025-09-12 09:30:53.887452
power,225.7,2025-09-12 09:30:53.887452
voltage,122.04,2025-09-12 09:30:53.887452
filament_temp,19.5,2025-09-12 09:30:54.887805
bed_temp,22.2,2025-09-12 09:30:54.887805
current,1.94,2025-09-12 09:30:54.887805
power,225.7,2025-09-12 09:30:54.887805
voltage,122.04,2025-09-12 09:30:54.887805
filament_temp,19.5,2025-09-12 09:30:55.888120
bed_temp,22.2,2025-09-12 09:30:55.888120
current,1.94,2025-09-12 09:30:55.888120
power,225.7,2025-09-12 09:30:55.888120
voltage,122.04,2025-09-12 09:30:55.888120
filament_temp,19.2,2025-09-12 09:30:56.888440
bed_temp,22.2,2025-09-12 09:30:56.888440
current,1.94,2025-09-12 09:30:56.888440
power,222,2025-09-12 09:30:56.888440
voltage,122.04,2025-09-12 09:30:56.888440
filament_temp,19.2,2025-09-12 09:30:57.888727
bed_temp,22.2,2025-09-12 09:30:57.888727
current,1.94,2025-09-12 09:30:57.888727
power,222,2025-09-12 09:30:57.888727
voltage,122.04,2025-09-12 09:30:57.888727
filament_temp,19.7,2025-09-12 09:30:58.889031
bed_temp,22.9,2025-09-12 09:30:58.889031
current,1.94,2025-09-12 09:30:58.889031
power,222,2025-09-12 09:30:58.889031
voltage,122.04,2025-09-12 09:30:58.889031
filament_temp,19.7,2025-09-12 09:30:59.889320
bed_temp,22.9,2025-09-12 09:30:59.889320
current,1.94,2025-09-12 09:30:59.889320
power,222,2025-09-12 09:30:59.889320
voltage,122.04,2025-09-12 09:30:59.889320
filament_temp,18.4,2025-09-12 09:31:00.889602
bed_temp,23.1,2025-09-12 09:31:00.889602
current,1.94,2025-09-12 09:31:00.889602
power,222,2025-09-12 09:31:00.889602
voltage,122.04,2025-09-12 09:31:00.889602
