Dataname,Value,Time
bed_temp,34.0,2025-09-10 15:08:34.225223
current,0.07,2025-09-10 15:08:34.225223
power,2.4,2025-09-10 15:08:34.225223
voltage,121.84,2025-09-10 15:08:34.225223
filament_temp,27.4,2025-09-10 15:08:34.725444
bed_temp,34.0,2025-09-10 15:08:34.725444
current,0.07,2025-09-10 15:08:34.725444
power,2.4,2025-09-10 15:08:34.725444
voltage,121.84,2025-09-10 15:08:34.725444
filament_temp,27.4,2025-09-10 15:08:35.225639
bed_temp,34.0,2025-09-10 15:08:35.225639
current,0.07,2025-09-10 15:08:35.225639
power,2.4,2025-09-10 15:08:35.225639
voltage,121.84,2025-09-10 15:08:35.225639
filament_temp,27.4,2025-09-10 15:08:35.725880
bed_temp,34.0,2025-09-10 15:08:35.725880
current,0.07,2025-09-10 15:08:35.725880
power,2.4,2025-09-10 15:08:35.725880
voltage,121.84,2025-09-10 15:08:35.725880
filament_temp,27.4,2025-09-10 15:08:36.226110
bed_temp,34.0,2025-09-10 15:08:36.226110
current,0.07,2025-09-10 15:08:36.226110
power,2.4,2025-09-10 15:08:36.226110
voltage,121.84,2025-09-10 15:08:36.226110
filament_temp,27.4,2025-09-10 15:08:36.726295
bed_temp,34.0,2025-09-10 15:08:36.726295
current,0.07,2025-09-10 15:08:36.726295
power,2.4,2025-09-10 15:08:36.726295
voltage,121.84,2025-09-10 15:08:36.726295
filament_temp,27.4,2025-09-10 15:08:37.226531
bed_temp,34.0,2025-09-10 15:08:37.226531
current,0.07,2025-09-10 15:08:37.226531
power,2.4,2025-09-10 15:08:37.226531
voltage,121.84,2025-09-10 15:08:37.226531
filament_temp,27.4,2025-09-10 15:08:37.726740
bed_temp,34.0,2025-09-10 15:08:37.726740
current,0.07,2025-09-10 15:08:37.726740
power,2.4,2025-09-10 15:08:37.726740
voltage,121.84,2025-09-10 15:08:37.726740
filament_temp,27.4,2025-09-10 15:08:38.226980
bed_temp,34.0,2025-09-10 15:08:38.226980
current,0.07,2025-09-10 15:08:38.226980
power,2.4,2025-09-10 15:08:38.226980
voltage,121.84,2025-09-10 15:08:38.226980
filament_temp,27.9,2025-09-10 15:08:38.727223
bed_temp,34.4,2025-09-10 15:08:38.727223
current,0.07,2025-09-10 15:08:38.727223
power,2.4,2025-09-10 15:08:38.727223
voltage,121.84,2025-09-10 15:08:38.727223
filament_temp,27.9,2025-09-10 15:08:39.227465
bed_temp,34.4,2025-09-10 15:08:39.227465
current,0.07,2025-09-10 15:08:39.227465
power,2.4,2025-09-10 15:08:39.227465
voltage,121.84,2025-09-10 15:08:39.227465
filament_temp,27.9,2025-09-10 15:08:39.727694
bed_temp,34.4,2025-09-10 15:08:39.727694
current,0.07,2025-09-10 15:08:39.727694
power,2.4,2025-09-10 15:08:39.727694
voltage,121.84,2025-09-10 15:08:39.727694
filament_temp,27.9,2025-09-10 15:08:40.227938
bed_temp,34.4,2025-09-10 15:08:40.227938
current,0.07,2025-09-10 15:08:40.227938
power,2.4,2025-09-10 15:08:40.227938
voltage,121.84,2025-09-10 15:08:40.227938
filament_temp,27.9,2025-09-10 15:08:40.728182
bed_temp,34.4,2025-09-10 15:08:40.728182
current,0.07,2025-09-10 15:08:40.728182
power,2.4,2025-09-10 15:08:40.728182
voltage,121.84,2025-09-10 15:08:40.728182
filament_temp,27.9,2025-09-10 15:08:41.228383
bed_temp,34.4,2025-09-10 15:08:41.228383
current,0.07,2025-09-10 15:08:41.228383
power,2.4,2025-09-10 15:08:41.228383
voltage,121.84,2025-09-10 15:08:41.228383
filament_temp,27.9,2025-09-10 15:08:41.728634
bed_temp,34.4,2025-09-10 15:08:41.728634
current,0.07,2025-09-10 15:08:41.728634
power,2.4,2025-09-10 15:08:41.728634
voltage,121.84,2025-09-10 15:08:41.728634
filament_temp,27.9,2025-09-10 15:08:42.228886
bed_temp,34.4,2025-09-10 15:08:42.228886
current,0.07,2025-09-10 15:08:42.228886
power,2.4,2025-09-10 15:08:42.228886
voltage,121.84,2025-09-10 15:08:42.228886
filament_temp,27.9,2025-09-10 15:08:42.729113
bed_temp,34.4,2025-09-10 15:08:42.729113
current,0.07,2025-09-10 15:08:42.729113
power,2.4,2025-09-10 15:08:42.729113
voltage,121.84,2025-09-10 15:08:42.729113
filament_temp,27.9,2025-09-10 15:08:43.229338
bed_temp,34.4,2025-09-10 15:08:43.229338
