Dataname,Value,Time
filament_temp,116.5,2025-09-03 11:46:00.327375
bed_temp,54.1,2025-09-03 11:46:00.327375
current,0.07,2025-09-03 11:46:00.327375
power,3,2025-09-03 11:46:00.327375
voltage,121.11,2025-09-03 11:46:00.327375
filament_temp,116.5,2025-09-03 11:46:00.827596
bed_temp,54.1,2025-09-03 11:46:00.827596
current,0.07,2025-09-03 11:46:00.827596
power,3,2025-09-03 11:46:00.827596
voltage,121.11,2025-09-03 11:46:00.827596
filament_temp,116.5,2025-09-03 11:46:01.327830
bed_temp,54.1,2025-09-03 11:46:01.327830
current,0.07,2025-09-03 11:46:01.327830
power,3,2025-09-03 11:46:01.327830
voltage,121.11,2025-09-03 11:46:01.327830
filament_temp,116.5,2025-09-03 11:46:01.828081
bed_temp,54.1,2025-09-03 11:46:01.828081
current,0.07,2025-09-03 11:46:01.828081
power,3,2025-09-03 11:46:01.828081
voltage,121.11,2025-09-03 11:46:01.828081
filament_temp,114.1,2025-09-03 11:46:02.328334
bed_temp,53.4,2025-09-03 11:46:02.328334
current,0.07,2025-09-03 11:46:02.328334
power,3,2025-09-03 11:46:02.328334
voltage,121.11,2025-09-03 11:46:02.328334
filament_temp,114.1,2025-09-03 11:46:02.828591
bed_temp,53.4,2025-09-03 11:46:02.828591
current,0.07,2025-09-03 11:46:02.828591
power,3,2025-09-03 11:46:02.828591
voltage,121.11,2025-09-03 11:46:02.828591
filament_temp,114.1,2025-09-03 11:46:03.328841
bed_temp,53.4,2025-09-03 11:46:03.328841
current,0.07,2025-09-03 11:46:03.328841
power,3,2025-09-03 11:46:03.328841
voltage,121.11,2025-09-03 11:46:03.328841
filament_temp,114.1,2025-09-03 11:46:03.829079
bed_temp,53.4,2025-09-03 11:46:03.829079
current,0.07,2025-09-03 11:46:03.829079
power,3,2025-09-03 11:46:03.829079
voltage,121.11,2025-09-03 11:46:03.829079
filament_temp,114.1,2025-09-03 11:46:04.329299
bed_temp,53.4,2025-09-03 11:46:04.329299
current,0.07,2025-09-03 11:46:04.329299
power,3,2025-09-03 11:46:04.329299
voltage,121.11,2025-09-03 11:46:04.329299
filament_temp,114.1,2025-09-03 11:46:04.829518
bed_temp,53.4,2025-09-03 11:46:04.829518
current,0.07,2025-09-03 11:46:04.829518
power,3,2025-09-03 11:46:04.829518
voltage,121.11,2025-09-03 11:46:04.829518
filament_temp,114.1,2025-09-03 11:46:05.329743
bed_temp,53.4,2025-09-03 11:46:05.329743
current,0.07,2025-09-03 11:46:05.329743
power,3,2025-09-03 11:46:05.329743
voltage,121.11,2025-09-03 11:46:05.329743
filament_temp,114.1,2025-09-03 11:46:05.829930
bed_temp,53.4,2025-09-03 11:46:05.829930
current,0.07,2025-09-03 11:46:05.829930
power,3,2025-09-03 11:46:05.829930
voltage,121.11,2025-09-03 11:46:05.829930
filament_temp,114.1,2025-09-03 11:46:06.330138
bed_temp,53.4,2025-09-03 11:46:06.330138
current,0.07,2025-09-03 11:46:06.330138
power,3,2025-09-03 11:46:06.330138
voltage,121.11,2025-09-03 11:46:06.330138
filament_temp,114.1,2025-09-03 11:46:06.830369
bed_temp,53.4,2025-09-03 11:46:06.830369
current,0.07,2025-09-03 11:46:06.830369
power,3,2025-09-03 11:46:06.830369
voltage,121.11,2025-09-03 11:46:06.830369
filament_temp,110.9,2025-09-03 11:46:07.330557
bed_temp,53.5,2025-09-03 11:46:07.330557
current,0.07,2025-09-03 11:46:07.330557
power,3,2025-09-03 11:46:07.330557
voltage,121.11,2025-09-03 11:46:07.330557
filament_temp,110.9,2025-09-03 11:46:07.830788
bed_temp,53.5,2025-09-03 11:46:07.830788
current,0.07,2025-09-03 11:46:07.830788
power,3,2025-09-03 11:46:07.830788
voltage,121.11,2025-09-03 11:46:07.830788
filament_temp,110.9,2025-09-03 11:46:08.331039
bed_temp,53.5,2025-09-03 11:46:08.331039
current,0.07,2025-09-03 11:46:08.331039
power,3,2025-09-03 11:46:08.331039
voltage,121.11,2025-09-03 11:46:08.331039
filament_temp,110.9,2025-09-03 11:46:08.831265
bed_temp,53.5,2025-09-03 11:46:08.831265
current,0.07,2025-09-03 11:46:08.831265
power,3,2025-09-03 11:46:08.831265
voltage,121.11,2025-09-03 11:46:08.831265
filament_temp,110.9,2025-09-03 11:46:09.331494
bed_temp,53.5,2025-09-03 11:46:09.331494
current,0.07,2025-09-03 11:46:09.331494
power,3,2025-09-03 11:46:09.331494
voltage,121.11,2025-09-03 11:46:09.331494
filament_temp,110.9,2025-09-03 11:46:09.831741
bed_temp,53.5,2025-09-03 11:46:09.831741
current,0.07,2025-09-03 11:46:09.831741
power,3,2025-09-03 11:46:09.831741
voltage,121.11,2025-09-03 11:46:09.831741
filament_temp,110.9,2025-09-03 11:46:10.331958
bed_temp,53.5,2025-09-03 11:46:10.331958
current,0.07,2025-09-03 11:46:10.331958
power,3,2025-09-03 11:46:10.331958
voltage,121.11,2025-09-03 11:46:10.331958
filament_temp,110.9,2025-09-03 11:46:10.832157
bed_temp,53.5,2025-09-03 11:46:10.832157
current,0.07,2025-09-03 11:46:10.832157
power,3,2025-09-03 11:46:10.832157
voltage,121.11,2025-09-03 11:46:10.832157
filament_temp,110.9,2025-09-03 11:46:11.332347
bed_temp,53.5,2025-09-03 11:46:11.332347
current,0.07,2025-09-03 11:46:11.332347
power,3,2025-09-03 11:46:11.332347
voltage,121.11,2025-09-03 11:46:11.332347
filament_temp,110.9,2025-09-03 11:46:11.832589
bed_temp,53.5,2025-09-03 11:46:11.832589
current,0.07,2025-09-03 11:46:11.832589
power,3,2025-09-03 11:46:11.832589
voltage,121.11,2025-09-03 11:46:11.832589
filament_temp,108.1,2025-09-03 11:46:12.332824
bed_temp,53.1,2025-09-03 11:46:12.332824
current,0.07,2025-09-03 11:46:12.332824
power,3,2025-09-03 11:46:12.332824
voltage,121.11,2025-09-03 11:46:12.332824
filament_temp,108.1,2025-09-03 11:46:12.833060
