Dataname,Value,Time
voltage,122.04,2025-09-11 09:43:30.339237
filament_temp,32.9,2025-09-11 09:43:31.339566
bed_temp,36.2,2025-09-11 09:43:31.339566
current,0.07,2025-09-11 09:43:31.339566
power,2.8,2025-09-11 09:43:31.339566
voltage,122.04,2025-09-11 09:43:31.339566
filament_temp,32.9,2025-09-11 09:43:32.339850
bed_temp,36.2,2025-09-11 09:43:32.339850
current,0.07,2025-09-11 09:43:32.339850
power,2.8,2025-09-11 09:43:32.339850
voltage,122.04,2025-09-11 09:43:32.339850
filament_temp,32.9,2025-09-11 09:43:33.340161
bed_temp,36.2,2025-09-11 09:43:33.340161
current,0.07,2025-09-11 09:43:33.340161
power,2.8,2025-09-11 09:43:33.340161
voltage,122.04,2025-09-11 09:43:33.340161
filament_temp,32.9,2025-09-11 09:43:34.340449
bed_temp,36.2,2025-09-11 09:43:34.340449
current,0.07,2025-09-11 09:43:34.340449
power,2.8,2025-09-11 09:43:34.340449
voltage,122.04,2025-09-11 09:43:34.340449
filament_temp,32.9,2025-09-11 09:43:35.340756
bed_temp,36.2,2025-09-11 09:43:35.340756
current,0.07,2025-09-11 09:43:35.340756
power,2.8,2025-09-11 09:43:35.340756
voltage,122.04,2025-09-11 09:43:35.340756
filament_temp,32.5,2025-09-11 09:43:36.341061
bed_temp,35.3,2025-09-11 09:43:36.341061
current,0.07,2025-09-11 09:43:36.341061
power,2.8,2025-09-11 09:43:36.341061
voltage,122.04,2025-09-11 09:43:36.341061
filament_temp,32.5,2025-09-11 09:43:37.341392
bed_temp,35.3,2025-09-11 09:43:37.341392
current,0.07,2025-09-11 09:43:37.341392
power,2.8,2025-09-11 09:43:37.341392
voltage,122.04,2025-09-11 09:43:37.341392
filament_temp,32.5,2025-09-11 09:43:38.341724
bed_temp,35.3,2025-09-11 09:43:38.341724
current,0.07,2025-09-11 09:43:38.341724
power,2.8,2025-09-11 09:43:38.341724
voltage,122.04,2025-09-11 09:43:38.341724
filament_temp,32.5,2025-09-11 09:43:39.342034
bed_temp,35.3,2025-09-11 09:43:39.342034
current,0.07,2025-09-11 09:43:39.342034
power,2.8,2025-09-11 09:43:39.342034
voltage,122.04,2025-09-11 09:43:39.342034
filament_temp,32.5,2025-09-11 09:43:40.342321
bed_temp,35.3,2025-09-11 09:43:40.342321
current,0.07,2025-09-11 09:43:40.342321
power,2.8,2025-09-11 09:43:40.342321
voltage,122.04,2025-09-11 09:43:40.342321
filament_temp,31.6,2025-09-11 09:43:41.342656
bed_temp,34.3,2025-09-11 09:43:41.342656
current,0.07,2025-09-11 09:43:41.342656
power,2.8,2025-09-11 09:43:41.342656
voltage,122.04,2025-09-11 09:43:41.342656
filament_temp,31.6,2025-09-11 09:43:42.343000
bed_temp,34.3,2025-09-11 09:43:42.343000
current,0.07,2025-09-11 09:43:42.343000
power,2.8,2025-09-11 09:43:42.343000
voltage,122.04,2025-09-11 09:43:42.343000
filament_temp,31.6,2025-09-11 09:43:43.343302
bed_temp,34.3,2025-09-11 09:43:43.343302
current,0.07,2025-09-11 09:43:43.343302
power,2.8,2025-09-11 09:43:43.343302
voltage,122.04,2025-09-11 09:43:43.343302
filament_temp,31.6,2025-09-11 09:43:44.343634
bed_temp,34.3,2025-09-11 09:43:44.343634
current,0.07,2025-09-11 09:43:44.343634
power,27.1,2025-09-11 09:43:44.343634
voltage,122.04,2025-09-11 09:43:44.343634
filament_temp,31.6,2025-09-11 09:43:45.343938
bed_temp,34.3,2025-09-11 09:43:45.343938
current,0.25,2025-09-11 09:43:45.343938
power,27.1,2025-09-11 09:43:45.343938
voltage,122.04,2025-09-11 09:43:45.343938
filament_temp,31.5,2025-09-11 09:43:46.344263
bed_temp,35.1,2025-09-11 09:43:46.344263
current,0.25,2025-09-11 09:43:46.344263
power,27.1,2025-09-11 09:43:46.344263
voltage,122.04,2025-09-11 09:43:46.344263
filament_temp,31.5,2025-09-11 09:43:47.344596
bed_temp,35.1,2025-09-11 09:43:47.344596
current,0.25,2025-09-11 09:43:47.344596
power,27.1,2025-09-11 09:43:47.344596
voltage,122.04,2025-09-11 09:43:47.344596
filament_temp,31.5,2025-09-11 09:43:48.344926
bed_temp,35.1,2025-09-11 09:43:48.344926
current,0.25,2025-09-11 09:43:48.344926
power,27.1,2025-09-11 09:43:48.344926
voltage,122.04,2025-09-11 09:43:48.344926
filament_temp,31.5,2025-09-11 09:43:49.345238
bed_temp,35.1,2025-09-11 09:43:49.345238
current,1.79,2025-09-11 09:43:49.345238
power,214,2025-09-11 09:43:49.345238
voltage,122.04,2025-09-11 09:43:49.345238
filament_temp,31.5,2025-09-11 09:43:50.345579
bed_temp,35.1,2025-09-11 09:43:50.345579
current,1.79,2025-09-11 09:43:50.345579
power,214,2025-09-11 09:43:50.345579
voltage,122.04,2025-09-11 09:43:50.345579
filament_temp,31.5,2025-09-11 09:43:51.345893
bed_temp,35.1,2025-09-11 09:43:51.345893
current,1.79,2025-09-11 09:43:51.345893
power,214,2025-09-11 09:43:51.345893
voltage,122.04,2025-09-11 09:43:51.345893
filament_temp,31.0,2025-09-11 09:43:52.346241
bed_temp,35.3,2025-09-11 09:43:52.346241
current,1.79,2025-09-11 09:43:52.346241
power,214,2025-09-11 09:43:52.346241
voltage,122.04,2025-09-11 09:43:52.346241
filament_temp,31.0,2025-09-11 09:43:53.346579
bed_temp,35.3,2025-09-11 09:43:53.346579
current,1.79,2025-09-11 09:43:53.346579
power,214,2025-09-11 09:43:53.346579
voltage,122.04,2025-09-11 09:43:53.346579
filament_temp,31.0,2025-09-11 09:43:54.346885
bed_temp,35.3,2025-09-11 09:43:54.346885
current,1.79,2025-09-11 09:43:54.346885
power,214,2025-09-11 09:43:54.346885
voltage,122.04,2025-09-11 09:43:54.346885
filament_temp,31.0,2025-09-11 09:43:55.347231
bed_temp,35.3,2025-09-11 09:43:55.347231
current,1.79,2025-09-11 09:43:55.347231
power,214,2025-09-11 09:43:55.347231
voltage,122.04,2025-09-11 09:43:55.347231
filament_temp,30.7,2025-09-11 09:43:56.347532
bed_temp,36.2,2025-09-11 09:43:56.347532
current,1.79,2025-09-11 09:43:56.347532
power,214,2025-09-11 09:43:56.347532
voltage,122.04,2025-09-11 09:43:56.347532
filament_temp,30.7,2025-09-11 09:43:57.347825
bed_temp,36.2,2025-09-11 09:43:57.347825
current,1.79,2025-09-11 09:43:57.347825
power,214,2025-09-11 09:43:57.347825
voltage,122.04,2025-09-11 09:43:57.347825
filament_temp,30.6,2025-09-11 09:43:58.348133
bed_temp,36.3,2025-09-11 09:43:58.348133
current,1.79,2025-09-11 09:43:58.348133
power,214,2025-09-11 09:43:58.348133
voltage,122.04,2025-09-11 09:43:58.348133
filament_temp,30.6,2025-09-11 09:43:59.348462
bed_temp,36.3,2025-09-11 09:43:59.348462
current,1.79,2025-09-11 09:43:59.348462
power,214,2025-09-11 09:43:59.348462
voltage,122.04,2025-09-11 09:43:59.348462
filament_temp,31.0,2025-09-11 09:44:00.348756
bed_temp,36.9,2025-09-11 09:44:00.348756
current,1.79,2025-09-11 09:44:00.348756
power,214,2025-09-11 09:44:00.348756
voltage,122.04,2025-09-11 09:44:00.348756
filament_temp,31.0,2025-09-11 09:44:01.349056
bed_temp,36.9,2025-09-11 09:44:01.349056
current,1.79,2025-09-11 09:44:01.349056
power,214,2025-09-11 09:44:01.349056
voltage,122.04,2025-09-11 09:44:01.349056
filament_temp,31.0,2025-09-11 09:44:02.349355
bed_temp,37.2,2025-09-11 09:44:02.349355
current,1.79,2025-09-11 09:44:02.349355
power,214,2025-09-11 09:44:02.349355
voltage,122.04,2025-09-11 09:44:02.349355
filament_temp,31.0,2025-09-11 09:44:03.349667
bed_temp,37.2,2025-09-11 09:44:03.349667
current,1.79,2025-09-11 09:44:03.349667
power,214,2025-09-11 09:44:03.349667
voltage,122.04,2025-09-11 09:44:03.349667
filament_temp,30.6,2025-09-11 09:44:04.349960
bed_temp,37.6,2025-09-11 09:44:04.349960
current,1.79,2025-09-11 09:44:04.349960
power,214,2025-09-11 09:44:04.349960
voltage,122.04,2025-09-11 09:44:04.349960
filament_temp,30.6,2025-09-11 09:44:05.350312
bed_temp,37.6,2025-09-11 09:44:05.350312
current,1.79,2025-09-11 09:44:05.350312
power,214,2025-09-11 09:44:05.350312
voltage,122.04,2025-09-11 09:44:05.350312
filament_temp,31.2,2025-09-11 09:44:06.350615
bed_temp,37.9,2025-09-11 09:44:06.350615
current,1.79,2025-09-11 09:44:06.350615
power,214,2025-09-11 09:44:06.350615
voltage,122.04,2025-09-11 09:44:06.350615
filament_temp,31.2,2025-09-11 09:44:07.350932
bed_temp,37.9,2025-09-11 09:44:07.350932
current,1.79,2025-09-11 09:44:07.350932
power,214,2025-09-11 09:44:07.350932
voltage,122.04,2025-09-11 09:44:07.350932
filament_temp,30.7,2025-09-11 09:44:08.351230
bed_temp,38.8,2025-09-11 09:44:08.351230
current,1.79,2025-09-11 09:44:08.351230
power,214,2025-09-11 09:44:08.351230
voltage,122.04,2025-09-11 09:44:08.351230
filament_temp,30.7,2025-09-11 09:44:09.351538
bed_temp,38.8,2025-09-11 09:44:09.351538
current,1.79,2025-09-11 09:44:09.351538
power,210.1,2025-09-11 09:44:09.351538
voltage,122.04,2025-09-11 09:44:09.351538
filament_temp,30.1,2025-09-11 09:44:10.351865
bed_temp,38.8,2025-09-11 09:44:10.351865
current,1.79,2025-09-11 09:44:10.351865
power,210.1,2025-09-11 09:44:10.351865
voltage,122.04,2025-09-11 09:44:10.351865
filament_temp,30.1,2025-09-11 09:44:11.352169
bed_temp,38.8,2025-09-11 09:44:11.352169
current,1.79,2025-09-11 09:44:11.352169
power,210.1,2025-09-11 09:44:11.352169
voltage,122.04,2025-09-11 09:44:11.352169
filament_temp,30.1,2025-09-11 09:44:12.352466
bed_temp,40.0,2025-09-11 09:44:12.352466
current,1.79,2025-09-11 09:44:12.352466
power,210.1,2025-09-11 09:44:12.352466
voltage,122.04,2025-09-11 09:44:12.352466
filament_temp,30.1,2025-09-11 09:44:13.352815
bed_temp,40.0,2025-09-11 09:44:13.352815
current,1.79,2025-09-11 09:44:13.352815
power,210.1,2025-09-11 09:44:13.352815
voltage,122.04,2025-09-11 09:44:13.352815
filament_temp,30.3,2025-09-11 09:44:14.353163
bed_temp,39.7,2025-09-11 09:44:14.353163
current,1.79,2025-09-11 09:44:14.353163
power,210.1,2025-09-11 09:44:14.353163
voltage,122.04,2025-09-11 09:44:14.353163
filament_temp,30.3,2025-09-11 09:44:15.353507
bed_temp,39.7,2025-09-11 09:44:15.353507
current,1.79,2025-09-11 09:44:15.353507
power,210.1,2025-09-11 09:44:15.353507
voltage,122.04,2025-09-11 09:44:15.353507
filament_temp,30.6,2025-09-11 09:44:16.353815
bed_temp,40.1,2025-09-11 09:44:16.353815
current,1.79,2025-09-11 09:44:16.353815
power,210.1,2025-09-11 09:44:16.353815
voltage,122.04,2025-09-11 09:44:16.353815
filament_temp,30.6,2025-09-11 09:44:17.354157
bed_temp,40.1,2025-09-11 09:44:17.354157
current,1.79,2025-09-11 09:44:17.354157
power,210.1,2025-09-11 09:44:17.354157
voltage,122.04,2025-09-11 09:44:17.354157
filament_temp,30.4,2025-09-11 09:44:18.354500
bed_temp,40.7,2025-09-11 09:44:18.354500
current,1.79,2025-09-11 09:44:18.354500
power,210.1,2025-09-11 09:44:18.354500
voltage,122.04,2025-09-11 09:44:18.354500
filament_temp,30.4,2025-09-11 09:44:19.354797
bed_temp,40.7,2025-09-11 09:44:19.354797
current,1.79,2025-09-11 09:44:19.354797
power,210.1,2025-09-11 09:44:19.354797
voltage,122.04,2025-09-11 09:44:19.354797
filament_temp,29.7,2025-09-11 09:44:20.355122
bed_temp,40.1,2025-09-11 09:44:20.355122
current,1.79,2025-09-11 09:44:20.355122
power,210.1,2025-09-11 09:44:20.355122
voltage,122.04,2025-09-11 09:44:20.355122
filament_temp,29.7,2025-09-11 09:44:21.355457
bed_temp,40.1,2025-09-11 09:44:21.355457
current,1.79,2025-09-11 09:44:21.355457
power,210.1,2025-09-11 09:44:21.355457
voltage,122.04,2025-09-11 09:44:21.355457
filament_temp,30.6,2025-09-11 09:44:22.355823
bed_temp,40.7,2025-09-11 09:44:22.355823
current,1.79,2025-09-11 09:44:22.355823
power,210.1,2025-09-11 09:44:22.355823
voltage,122.04,2025-09-11 09:44:22.355823
filament_temp,30.6,2025-09-11 09:44:23.356161
bed_temp,40.7,2025-09-11 09:44:23.356161
current,1.79,2025-09-11 09:44:23.356161
power,210.1,2025-09-11 09:44:23.356161
voltage,122.04,2025-09-11 09:44:23.356161
filament_temp,29.6,2025-09-11 09:44:24.356495
bed_temp,41.8,2025-09-11 09:44:24.356495
current,1.79,2025-09-11 09:44:24.356495
power,210.1,2025-09-11 09:44:24.356495
voltage,122.04,2025-09-11 09:44:24.356495
filament_temp,29.6,2025-09-11 09:44:25.356798
bed_temp,41.8,2025-09-11 09:44:25.356798
current,1.79,2025-09-11 09:44:25.356798
power,210.1,2025-09-11 09:44:25.356798
voltage,122.04,2025-09-11 09:44:25.356798
filament_temp,30.3,2025-09-11 09:44:26.357127
bed_temp,41.5,2025-09-11 09:44:26.357127
current,1.79,2025-09-11 09:44:26.357127
power,210.1,2025-09-11 09:44:26.357127
voltage,122.04,2025-09-11 09:44:26.357127
filament_temp,30.3,2025-09-11 09:44:27.357458
bed_temp,41.5,2025-09-11 09:44:27.357458
current,1.79,2025-09-11 09:44:27.357458
power,210.1,2025-09-11 09:44:27.357458
voltage,122.04,2025-09-11 09:44:27.357458
filament_temp,29.9,2025-09-11 09:44:28.357763
bed_temp,41.6,2025-09-11 09:44:28.357763
current,1.79,2025-09-11 09:44:28.357763
power,210.1,2025-09-11 09:44:28.357763
voltage,122.04,2025-09-11 09:44:28.357763
filament_temp,29.9,2025-09-11 09:44:29.358099
bed_temp,41.6,2025-09-11 09:44:29.358099
current,1.79,2025-09-11 09:44:29.358099
power,210.1,2025-09-11 09:44:29.358099
voltage,122.04,2025-09-11 09:44:29.358099
filament_temp,30.4,2025-09-11 09:44:30.358428
bed_temp,42.5,2025-09-11 09:44:30.358428
current,1.79,2025-09-11 09:44:30.358428
power,210.1,2025-09-11 09:44:30.358428
voltage,122.04,2025-09-11 09:44:30.358428
filament_temp,30.4,2025-09-11 09:44:31.358733
bed_temp,42.5,2025-09-11 09:44:31.358733
current,1.79,2025-09-11 09:44:31.358733
power,210.1,2025-09-11 09:44:31.358733
voltage,122.04,2025-09-11 09:44:31.358733
filament_temp,30.0,2025-09-11 09:44:32.359059
bed_temp,42.9,2025-09-11 09:44:32.359059
current,1.79,2025-09-11 09:44:32.359059
power,210.1,2025-09-11 09:44:32.359059
voltage,122.04,2025-09-11 09:44:32.359059
filament_temp,30.0,2025-09-11 09:44:33.359410
bed_temp,42.9,2025-09-11 09:44:33.359410
current,1.79,2025-09-11 09:44:33.359410
power,210.1,2025-09-11 09:44:33.359410
voltage,122.04,2025-09-11 09:44:33.359410
filament_temp,30.0,2025-09-11 09:44:34.359723
bed_temp,43.1,2025-09-11 09:44:34.359723
current,1.79,2025-09-11 09:44:34.359723
power,210.1,2025-09-11 09:44:34.359723
voltage,122.04,2025-09-11 09:44:34.359723
filament_temp,30.0,2025-09-11 09:44:35.360070
bed_temp,43.1,2025-09-11 09:44:35.360070
current,1.79,2025-09-11 09:44:35.360070
power,210.1,2025-09-11 09:44:35.360070
voltage,122.04,2025-09-11 09:44:35.360070
filament_temp,30.3,2025-09-11 09:44:36.360379
bed_temp,43.4,2025-09-11 09:44:36.360379
current,1.79,2025-09-11 09:44:36.360379
power,210.1,2025-09-11 09:44:36.360379
voltage,122.04,2025-09-11 09:44:36.360379
filament_temp,30.3,2025-09-11 09:44:37.360723
bed_temp,43.4,2025-09-11 09:44:37.360723
current,1.79,2025-09-11 09:44:37.360723
power,210.1,2025-09-11 09:44:37.360723
voltage,122.04,2025-09-11 09:44:37.360723
filament_temp,29.4,2025-09-11 09:44:38.361064
bed_temp,43.2,2025-09-11 09:44:38.361064
current,1.79,2025-09-11 09:44:38.361064
power,210.1,2025-09-11 09:44:38.361064
voltage,122.04,2025-09-11 09:44:38.361064
filament_temp,29.4,2025-09-11 09:44:39.361401
bed_temp,43.2,2025-09-11 09:44:39.361401
current,1.79,2025-09-11 09:44:39.361401
power,210.1,2025-09-11 09:44:39.361401
voltage,122.04,2025-09-11 09:44:39.361401
filament_temp,29.9,2025-09-11 09:44:40.361748
bed_temp,44.0,2025-09-11 09:44:40.361748
current,1.79,2025-09-11 09:44:40.361748
power,206.2,2025-09-11 09:44:40.361748
voltage,122.04,2025-09-11 09:44:40.361748
filament_temp,29.9,2025-09-11 09:44:41.362079
bed_temp,44.0,2025-09-11 09:44:41.362079
current,1.79,2025-09-11 09:44:41.362079
power,206.2,2025-09-11 09:44:41.362079
voltage,122.04,2025-09-11 09:44:41.362079
filament_temp,29.9,2025-09-11 09:44:42.362414
bed_temp,45.0,2025-09-11 09:44:42.362414
current,1.79,2025-09-11 09:44:42.362414
power,206.2,2025-09-11 09:44:42.362414
voltage,122.04,2025-09-11 09:44:42.362414
filament_temp,29.9,2025-09-11 09:44:43.362749
bed_temp,45.0,2025-09-11 09:44:43.362749
current,1.79,2025-09-11 09:44:43.362749
power,206.2,2025-09-11 09:44:43.362749
voltage,122.04,2025-09-11 09:44:43.362749
filament_temp,29.6,2025-09-11 09:44:44.363087
bed_temp,44.0,2025-09-11 09:44:44.363087
current,1.79,2025-09-11 09:44:44.363087
power,206.2,2025-09-11 09:44:44.363087
voltage,122.04,2025-09-11 09:44:44.363087
filament_temp,29.6,2025-09-11 09:44:45.363424
bed_temp,44.0,2025-09-11 09:44:45.363424
current,1.79,2025-09-11 09:44:45.363424
power,206.2,2025-09-11 09:44:45.363424
voltage,122.04,2025-09-11 09:44:45.363424
filament_temp,29.9,2025-09-11 09:44:46.363758
bed_temp,45.0,2025-09-11 09:44:46.363758
current,1.79,2025-09-11 09:44:46.363758
power,206.2,2025-09-11 09:44:46.363758
voltage,122.04,2025-09-11 09:44:46.363758
filament_temp,29.9,2025-09-11 09:44:47.364101
bed_temp,45.0,2025-09-11 09:44:47.364101
current,1.79,2025-09-11 09:44:47.364101
power,206.2,2025-09-11 09:44:47.364101
voltage,122.04,2025-09-11 09:44:47.364101
filament_temp,29.4,2025-09-11 09:44:48.364431
bed_temp,45.1,2025-09-11 09:44:48.364431
current,1.79,2025-09-11 09:44:48.364431
power,206.2,2025-09-11 09:44:48.364431
voltage,122.04,2025-09-11 09:44:48.364431
filament_temp,29.4,2025-09-11 09:44:49.364760
bed_temp,45.1,2025-09-11 09:44:49.364760
current,1.79,2025-09-11 09:44:49.364760
power,206.2,2025-09-11 09:44:49.364760
voltage,122.04,2025-09-11 09:44:49.364760
filament_temp,29.3,2025-09-11 09:44:50.365051
bed_temp,46.5,2025-09-11 09:44:50.365051
current,1.79,2025-09-11 09:44:50.365051
power,206.2,2025-09-11 09:44:50.365051
voltage,122.04,2025-09-11 09:44:50.365051
filament_temp,29.3,2025-09-11 09:44:51.365392
bed_temp,46.5,2025-09-11 09:44:51.365392
current,1.79,2025-09-11 09:44:51.365392
power,206.2,2025-09-11 09:44:51.365392
voltage,122.04,2025-09-11 09:44:51.365392
filament_temp,29.9,2025-09-11 09:44:52.365701
bed_temp,45.9,2025-09-11 09:44:52.365701
current,1.79,2025-09-11 09:44:52.365701
power,206.2,2025-09-11 09:44:52.365701
voltage,122.04,2025-09-11 09:44:52.365701
filament_temp,29.9,2025-09-11 09:44:53.366025
bed_temp,45.9,2025-09-11 09:44:53.366025
current,1.79,2025-09-11 09:44:53.366025
power,206.2,2025-09-11 09:44:53.366025
voltage,122.04,2025-09-11 09:44:53.366025
filament_temp,28.7,2025-09-11 09:44:54.366332
bed_temp,46.2,2025-09-11 09:44:54.366332
current,1.79,2025-09-11 09:44:54.366332
power,206.2,2025-09-11 09:44:54.366332
voltage,122.04,2025-09-11 09:44:54.366332
filament_temp,28.7,2025-09-11 09:44:55.366673
bed_temp,46.2,2025-09-11 09:44:55.366673
current,1.79,2025-09-11 09:44:55.366673
power,206.2,2025-09-11 09:44:55.366673
voltage,122.04,2025-09-11 09:44:55.366673
filament_temp,28.8,2025-09-11 09:44:56.366998
bed_temp,46.6,2025-09-11 09:44:56.366998
current,1.79,2025-09-11 09:44:56.366998
power,206.2,2025-09-11 09:44:56.366998
