Dataname,Value,Time
filament_temp,125.6,2025-09-02 10:38:00.431037
bed_temp,34.9,2025-09-02 10:38:00.431037
current,1.77,2025-09-02 10:38:00.431037
power,214.2,2025-09-02 10:38:00.431037
voltage,122.11,2025-09-02 10:38:00.431037
filament_temp,125.6,2025-09-02 10:38:00.931276
bed_temp,34.9,2025-09-02 10:38:00.931276
current,1.77,2025-09-02 10:38:00.931276
power,214.2,2025-09-02 10:38:00.931276
voltage,122.11,2025-09-02 10:38:00.931276
filament_temp,125.6,2025-09-02 10:38:01.431523
bed_temp,34.9,2025-09-02 10:38:01.431523
current,1.77,2025-09-02 10:38:01.431523
power,214.2,2025-09-02 10:38:01.431523
voltage,122.11,2025-09-02 10:38:01.431523
filament_temp,125.6,2025-09-02 10:38:01.931771
bed_temp,34.9,2025-09-02 10:38:01.931771
current,1.77,2025-09-02 10:38:01.931771
power,210.6,2025-09-02 10:38:01.931771
voltage,122.11,2025-09-02 10:38:01.931771
filament_temp,123.9,2025-09-02 10:38:02.432016
bed_temp,35.3,2025-09-02 10:38:02.432016
current,1.77,2025-09-02 10:38:02.432016
power,210.6,2025-09-02 10:38:02.432016
voltage,122.11,2025-09-02 10:38:02.432016
filament_temp,123.9,2025-09-02 10:38:02.932259
bed_temp,35.3,2025-09-02 10:38:02.932259
current,1.77,2025-09-02 10:38:02.932259
power,210.6,2025-09-02 10:38:02.932259
voltage,122.11,2025-09-02 10:38:02.932259
filament_temp,123.9,2025-09-02 10:38:03.432509
bed_temp,35.3,2025-09-02 10:38:03.432509
current,1.77,2025-09-02 10:38:03.432509
power,210.6,2025-09-02 10:38:03.432509
voltage,122.11,2025-09-02 10:38:03.432509
filament_temp,123.9,2025-09-02 10:38:03.932752
bed_temp,35.3,2025-09-02 10:38:03.932752
current,1.77,2025-09-02 10:38:03.932752
power,210.6,2025-09-02 10:38:03.932752
voltage,122.11,2025-09-02 10:38:03.932752
filament_temp,123.3,2025-09-02 10:38:04.432985
bed_temp,35.4,2025-09-02 10:38:04.432985
current,1.77,2025-09-02 10:38:04.432985
power,210.6,2025-09-02 10:38:04.432985
voltage,122.11,2025-09-02 10:38:04.432985
filament_temp,123.3,2025-09-02 10:38:04.933220
bed_temp,35.4,2025-09-02 10:38:04.933220
current,1.77,2025-09-02 10:38:04.933220
power,210.6,2025-09-02 10:38:04.933220
voltage,122.11,2025-09-02 10:38:04.933220
filament_temp,123.3,2025-09-02 10:38:05.433462
bed_temp,35.4,2025-09-02 10:38:05.433462
current,1.77,2025-09-02 10:38:05.433462
power,210.6,2025-09-02 10:38:05.433462
voltage,122.11,2025-09-02 10:38:05.433462
filament_temp,123.3,2025-09-02 10:38:05.933711
bed_temp,35.4,2025-09-02 10:38:05.933711
current,1.77,2025-09-02 10:38:05.933711
power,210.6,2025-09-02 10:38:05.933711
voltage,122.11,2025-09-02 10:38:05.933711
filament_temp,121.1,2025-09-02 10:38:06.433960
bed_temp,37.5,2025-09-02 10:38:06.433960
current,1.77,2025-09-02 10:38:06.433960
power,210.6,2025-09-02 10:38:06.433960
voltage,122.11,2025-09-02 10:38:06.433960
filament_temp,121.1,2025-09-02 10:38:06.934203
bed_temp,37.5,2025-09-02 10:38:06.934203
current,1.77,2025-09-02 10:38:06.934203
power,210.6,2025-09-02 10:38:06.934203
voltage,122.11,2025-09-02 10:38:06.934203
filament_temp,121.1,2025-09-02 10:38:07.434451
bed_temp,37.5,2025-09-02 10:38:07.434451
current,1.77,2025-09-02 10:38:07.434451
power,210.6,2025-09-02 10:38:07.434451
voltage,122.11,2025-09-02 10:38:07.434451
filament_temp,121.1,2025-09-02 10:38:07.934637
bed_temp,37.5,2025-09-02 10:38:07.934637
current,1.77,2025-09-02 10:38:07.934637
power,210.6,2025-09-02 10:38:07.934637
voltage,122.11,2025-09-02 10:38:07.934637
filament_temp,120.5,2025-09-02 10:38:08.434866
bed_temp,37.1,2025-09-02 10:38:08.434866
