Dataname,Value,Time
voltage,120.52,2025-09-09 11:31:16.756470
filament_temp,154.4,2025-09-09 11:31:17.256659
bed_temp,56.5,2025-09-09 11:31:17.256659
current,0.07,2025-09-09 11:31:17.256659
power,3,2025-09-09 11:31:17.256659
voltage,120.52,2025-09-09 11:31:17.256659
filament_temp,154.4,2025-09-09 11:31:17.756877
bed_temp,56.5,2025-09-09 11:31:17.756877
current,0.07,2025-09-09 11:31:17.756877
power,3,2025-09-09 11:31:17.756877
voltage,120.52,2025-09-09 11:31:17.756877
filament_temp,154.4,2025-09-09 11:31:18.257083
bed_temp,56.5,2025-09-09 11:31:18.257083
current,0.07,2025-09-09 11:31:18.257083
power,3,2025-09-09 11:31:18.257083
voltage,120.52,2025-09-09 11:31:18.257083
filament_temp,154.4,2025-09-09 11:31:18.757272
bed_temp,56.5,2025-09-09 11:31:18.757272
current,0.07,2025-09-09 11:31:18.757272
power,3,2025-09-09 11:31:18.757272
voltage,120.52,2025-09-09 11:31:18.757272
filament_temp,154.4,2025-09-09 11:31:19.257510
bed_temp,56.5,2025-09-09 11:31:19.257510
current,0.07,2025-09-09 11:31:19.257510
power,3,2025-09-09 11:31:19.257510
voltage,120.52,2025-09-09 11:31:19.257510
filament_temp,154.4,2025-09-09 11:31:19.757764
bed_temp,56.5,2025-09-09 11:31:19.757764
current,0.07,2025-09-09 11:31:19.757764
power,3,2025-09-09 11:31:19.757764
voltage,120.52,2025-09-09 11:31:19.757764
filament_temp,154.4,2025-09-09 11:31:20.258017
bed_temp,56.5,2025-09-09 11:31:20.258017
current,0.07,2025-09-09 11:31:20.258017
power,3,2025-09-09 11:31:20.258017
voltage,120.52,2025-09-09 11:31:20.258017
filament_temp,150.0,2025-09-09 11:31:20.758267
bed_temp,56.8,2025-09-09 11:31:20.758267
current,0.07,2025-09-09 11:31:20.758267
power,3,2025-09-09 11:31:20.758267
voltage,120.52,2025-09-09 11:31:20.758267
filament_temp,150.0,2025-09-09 11:31:21.258503
bed_temp,56.8,2025-09-09 11:31:21.258503
current,0.07,2025-09-09 11:31:21.258503
power,3,2025-09-09 11:31:21.258503
voltage,120.52,2025-09-09 11:31:21.258503
filament_temp,150.0,2025-09-09 11:31:21.758756
bed_temp,56.8,2025-09-09 11:31:21.758756
current,0.07,2025-09-09 11:31:21.758756
power,3,2025-09-09 11:31:21.758756
voltage,120.52,2025-09-09 11:31:21.758756
filament_temp,150.0,2025-09-09 11:31:22.258975
bed_temp,56.8,2025-09-09 11:31:22.258975
current,0.07,2025-09-09 11:31:22.258975
power,3,2025-09-09 11:31:22.258975
voltage,120.52,2025-09-09 11:31:22.258975
filament_temp,150.0,2025-09-09 11:31:22.759197
bed_temp,56.8,2025-09-09 11:31:22.759197
current,0.07,2025-09-09 11:31:22.759197
power,3,2025-09-09 11:31:22.759197
voltage,120.52,2025-09-09 11:31:22.759197
filament_temp,150.0,2025-09-09 11:31:23.259464
bed_temp,56.8,2025-09-09 11:31:23.259464
current,0.07,2025-09-09 11:31:23.259464
power,3,2025-09-09 11:31:23.259464
voltage,120.52,2025-09-09 11:31:23.259464
filament_temp,150.0,2025-09-09 11:31:23.759679
bed_temp,56.8,2025-09-09 11:31:23.759679
current,0.07,2025-09-09 11:31:23.759679
power,3,2025-09-09 11:31:23.759679
voltage,120.52,2025-09-09 11:31:23.759679
filament_temp,150.0,2025-09-09 11:31:24.259931
bed_temp,56.8,2025-09-09 11:31:24.259931
current,0.07,2025-09-09 11:31:24.259931
power,3,2025-09-09 11:31:24.259931
voltage,120.52,2025-09-09 11:31:24.259931
filament_temp,150.0,2025-09-09 11:31:24.760177
bed_temp,56.8,2025-09-09 11:31:24.760177
current,0.07,2025-09-09 11:31:24.760177
power,3,2025-09-09 11:31:24.760177
voltage,120.52,2025-09-09 11:31:24.760177
filament_temp,150.0,2025-09-09 11:31:25.260407
bed_temp,56.8,2025-09-09 11:31:25.260407
current,0.07,2025-09-09 11:31:25.260407
power,3,2025-09-09 11:31:25.260407
voltage,120.52,2025-09-09 11:31:25.260407
filament_temp,150.0,2025-09-09 11:31:25.760662
bed_temp,56.8,2025-09-09 11:31:25.760662
current,0.57,2025-09-09 11:31:25.760662
power,3,2025-09-09 11:31:25.760662
voltage,120.52,2025-09-09 11:31:25.760662
filament_temp,150.0,2025-09-09 11:31:26.260895
bed_temp,56.8,2025-09-09 11:31:26.260895
current,0.57,2025-09-09 11:31:26.260895
power,66.7,2025-09-09 11:31:26.260895
voltage,120.52,2025-09-09 11:31:26.260895
filament_temp,144.7,2025-09-09 11:31:26.761036
bed_temp,55.7,2025-09-09 11:31:26.761036
current,0.57,2025-09-09 11:31:26.761036
power,66.7,2025-09-09 11:31:26.761036
voltage,120.52,2025-09-09 11:31:26.761036
filament_temp,144.7,2025-09-09 11:31:27.261223
bed_temp,55.7,2025-09-09 11:31:27.261223
current,0.57,2025-09-09 11:31:27.261223
