Dataname,Value,Time
featureId,UNAVAILABLE,2025-07-30 10:09:00.660137
partKindId,NONE,2025-07-30 10:09:00.660137
processKindId,NONE,2025-07-30 10:09:00.660137
A_Axis_Load,2,2025-07-30 10:09:00.660137
A_Position,0.000167897837982415,2025-07-30 10:09:00.660137
C_Axis_Load,20,2025-07-30 10:09:00.660137
C_Position,30.001,2025-07-30 10:09:00.660137
Machine_Time,2723429.968,2025-07-30 10:09:00.660137
Spindle_Time,745989.748999999,2025-07-30 10:09:00.660137
Feed_Override,100,2025-07-30 10:09:00.660137
Feed_Rate,0,2025-07-30 10:09:00.660137
Program_Runtime_Seconds,19,2025-07-30 10:09:00.660137
Rapid_Override,100,2025-07-30 10:09:00.660137
Rapid_Speed,0,2025-07-30 10:09:00.660137
S_Axis_Load,0,2025-07-30 10:09:00.660137
Spindle_Override,100,2025-07-30 10:09:00.660137
Spindle_Speed,0,2025-07-30 10:09:00.660137
X_Axis_Load,4,2025-07-30 10:09:00.660137
X_Position,383.890496924113,2025-07-30 10:09:00.660137
Y_Axis_Load,5,2025-07-30 10:09:00.660137
Y_Position,503.598205937012,2025-07-30 10:09:00.660137
Z_Axis_Load,37,2025-07-30 10:09:00.660137
Z_Position,-219.54120070306,2025-07-30 10:09:00.660137
COR_Status,1,2025-07-30 10:09:00.660137
Controller_Mode,MANUAL,2025-07-30 10:09:00.660137
EStop_State,ARMED,2025-07-30 10:09:00.660137
Machine_Mode,2,2025-07-30 10:09:00.660137
Block_Number,3277,2025-07-30 10:09:00.660137
Current_Tool,21,2025-07-30 10:09:00.660137
Part_Count,22,2025-07-30 10:09:00.660137
Program_Name_Running,000454_D_A_PROGRAM_1.NC,2025-07-30 10:09:00.660137
spindle motor v_rms,0.0,2025-07-30 10:09:00.660137
spindle motor a_peak,300,2025-07-30 10:09:00.660137
spindle motor a_rms,100,2025-07-30 10:09:00.660137
spindle motor temp,28.8,2025-07-30 10:09:00.660137
spindle motor crest,4.3,2025-07-30 10:09:00.660137
z-axis bearing v_rms,0.0,2025-07-30 10:09:00.660137
z-axis bearing a_peak,800,2025-07-30 10:09:00.660137
z-axis bearing a_rms,200,2025-07-30 10:09:00.660137
z-axis bearing temp,22.6,2025-07-30 10:09:00.660137
z-axis bearing crest,4.3,2025-07-30 10:09:00.660137
z-axis motor v_rms,0.0,2025-07-30 10:09:00.660137
z-axis motor a_peak,1100,2025-07-30 10:09:00.660137
z-axis motor a_rms,500,2025-07-30 10:09:00.660137
z-axis motor temp,26.4,2025-07-30 10:09:00.660137
z-axis motor crest,2.1,2025-07-30 10:09:00.660137
y-axis bearing v_rms,0.0,2025-07-30 10:09:00.660137
y-axis bearing a_peak,600,2025-07-30 10:09:00.660137
y-axis bearing a_rms,100,2025-07-30 10:09:00.660137
y-axis bearing temp,21.7,2025-07-30 10:09:00.660137
y-axis bearing crest,4.9,2025-07-30 10:09:00.660137
y-axis motor v_rms,0.1,2025-07-30 10:09:00.660137
y-axis motor a_peak,1600,2025-07-30 10:09:00.660137
y-axis motor a_rms,900,2025-07-30 10:09:00.660137
y-axis motor temp,24.6,2025-07-30 10:09:00.660137
y-axis motor crest,1.9,2025-07-30 10:09:00.660137
x-axis motor v_rms,0.0,2025-07-30 10:09:00.660137
x-axis motor a_peak,200,2025-07-30 10:09:00.660137
x-axis motor a_rms,100,2025-07-30 10:09:00.660137
x-axis motor temp,22.4,2025-07-30 10:09:00.660137
x-axis motor crest,4.4,2025-07-30 10:09:00.660137
voltage,133.46666666666667,2025-07-30 10:09:00.660137
current,3.6266666666666665,2025-07-30 10:09:00.660137
active power,399.3333333333333,2025-07-30 10:09:00.660137
forward kWh,44.75266666666667,2025-07-30 10:09:00.660137
reverse kWh,1.3583333333333334,2025-07-30 10:09:00.660137
frequency,60.02,2025-07-30 10:09:00.660137
power factor,0.7766666666666667,2025-07-30 10:09:00.660137
featureId,UNAVAILABLE,2025-07-30 10:09:01.660289
partKindId,NONE,2025-07-30 10:09:01.660289
processKindId,NONE,2025-07-30 10:09:01.660289
A_Axis_Load,2,2025-07-30 10:09:01.660289
A_Position,0.000167897837982415,2025-07-30 10:09:01.660289
C_Axis_Load,20,2025-07-30 10:09:01.660289
C_Position,30.001,2025-07-30 10:09:01.660289
Machine_Time,2723429.968,2025-07-30 10:09:01.660289
Spindle_Time,745989.748999999,2025-07-30 10:09:01.660289
Feed_Override,100,2025-07-30 10:09:01.660289
Feed_Rate,0,2025-07-30 10:09:01.660289
Program_Runtime_Seconds,19,2025-07-30 10:09:01.660289
Rapid_Override,100,2025-07-30 10:09:01.660289
Rapid_Speed,0,2025-07-30 10:09:01.660289
S_Axis_Load,0,2025-07-30 10:09:01.660289
