Dataname,Value,Time
featureId,NONE,2025-07-11 10:28:00.102923
partKindId,NONE,2025-07-11 10:28:00.102923
processKindId,NONE,2025-07-11 10:28:00.102923
A_Axis_Load,16,2025-07-11 10:28:00.102923
A_Position,0.000167897837982586,2025-07-11 10:28:00.102923
C_Axis_Load,45,2025-07-11 10:28:00.102923
C_Position,30.0005,2025-07-11 10:28:00.102923
Machine_Time,2590850.753,2025-07-11 10:28:00.102923
Spindle_Time,690508.343999999,2025-07-11 10:28:00.102923
Feed_Override,100,2025-07-11 10:28:00.102923
Feed_Rate,0,2025-07-11 10:28:00.102923
Program_Runtime_Seconds,10,2025-07-11 10:28:00.102923
Rapid_Override,100,2025-07-11 10:28:00.102923
Rapid_Speed,0,2025-07-11 10:28:00.102923
S_Axis_Load,0,2025-07-11 10:28:00.102923
Spindle_Override,100,2025-07-11 10:28:00.102923
Spindle_Speed,0,2025-07-11 10:28:00.102923
X_Axis_Load,3,2025-07-11 10:28:00.102923
X_Position,415.76750021304,2025-07-11 10:28:00.102923
Y_Axis_Load,6,2025-07-11 10:28:00.102923
Y_Position,491.649990452393,2025-07-11 10:28:00.102923
Z_Axis_Load,36,2025-07-11 10:28:00.102923
Z_Position,-244.750002025558,2025-07-11 10:28:00.102923
COR_Status,1,2025-07-11 10:28:00.102923
Controller_Mode,AUTO,2025-07-11 10:28:00.102923
EStop_State,ARMED,2025-07-11 10:28:00.102923
Machine_Mode,4,2025-07-11 10:28:00.102923
Block_Number,638,2025-07-11 10:28:00.102923
Current_Tool,21,2025-07-11 10:28:00.102923
Part_Count,4,2025-07-11 10:28:00.102923
Program_Name_Running,000454_D_A_PROGRAM_2.NC,2025-07-11 10:28:00.102923
spindle motor v_rms,0.0,2025-07-11 10:28:00.102923
spindle motor a_peak,200,2025-07-11 10:28:00.102923
spindle motor a_rms,100,2025-07-11 10:28:00.102923
spindle motor temp,25.5,2025-07-11 10:28:00.102923
spindle motor crest,3.7,2025-07-11 10:28:00.102923
z-axis bearing v_rms,0.0,2025-07-11 10:28:00.102923
z-axis bearing a_peak,200,2025-07-11 10:28:00.102923
z-axis bearing a_rms,0,2025-07-11 10:28:00.102923
z-axis bearing temp,22.5,2025-07-11 10:28:00.102923
z-axis bearing crest,3.9,2025-07-11 10:28:00.102923
z-axis motor v_rms,0.0,2025-07-11 10:28:00.102923
z-axis motor a_peak,1000,2025-07-11 10:28:00.102923
z-axis motor a_rms,500,2025-07-11 10:28:00.102923
z-axis motor temp,25.6,2025-07-11 10:28:00.102923
z-axis motor crest,2.0,2025-07-11 10:28:00.102923
y-axis bearing v_rms,0.0,2025-07-11 10:28:00.102923
y-axis bearing a_peak,200,2025-07-11 10:28:00.102923
y-axis bearing a_rms,0,2025-07-11 10:28:00.102923
y-axis bearing temp,21.4,2025-07-11 10:28:00.102923
y-axis bearing crest,4.1,2025-07-11 10:28:00.102923
y-axis motor v_rms,0.0,2025-07-11 10:28:00.102923
y-axis motor a_peak,600,2025-07-11 10:28:00.102923
y-axis motor a_rms,300,2025-07-11 10:28:00.102923
y-axis motor temp,24.3,2025-07-11 10:28:00.102923
y-axis motor crest,2.0,2025-07-11 10:28:00.102923
x-axis motor v_rms,0.0,2025-07-11 10:28:00.102923
x-axis motor a_peak,200,2025-07-11 10:28:00.102923
x-axis motor a_rms,0,2025-07-11 10:28:00.102923
x-axis motor temp,21.1,2025-07-11 10:28:00.102923
x-axis motor crest,4.9,2025-07-11 10:28:00.102923
voltage,132.13333333333333,2025-07-11 10:28:00.102923
current,3.66,2025-07-11 10:28:00.102923
active power,398.0,2025-07-11 10:28:00.102923
forward kWh,16.319666666666667,2025-07-11 10:28:00.102923
reverse kWh,0.3673333333333333,2025-07-11 10:28:00.102923
frequency,59.98,2025-07-11 10:28:00.102923
power factor,0.7799999999999999,2025-07-11 10:28:00.102923
featureId,NONE,2025-07-11 10:28:01.103074
partKindId,NONE,2025-07-11 10:28:01.103074
processKindId,NONE,2025-07-11 10:28:01.103074
A_Axis_Load,16,2025-07-11 10:28:01.103074
A_Position,0.000167897837982586,2025-07-11 10:28:01.103074
C_Axis_Load,45,2025-07-11 10:28:01.103074
C_Position,30.0005,2025-07-11 10:28:01.103074
Machine_Time,2590850.753,2025-07-11 10:28:01.103074
Spindle_Time,690508.343999999,2025-07-11 10:28:01.103074
Feed_Override,100,2025-07-11 10:28:01.103074
Feed_Rate,0,2025-07-11 10:28:01.103074
Program_Runtime_Seconds,10,2025-07-11 10:28:01.103074
Rapid_Override,100,2025-07-11 10:28:01.103074
Rapid_Speed,0,2025-07-11 10:28:01.103074
S_Axis_Load,0,2025-07-11 10:28:01.103074
Spindle_Override,100,2025-07-11 10:28:01.103074
Spindle_Speed,0,2025-07-11 10:28:01.103074
X_Axis_Load,3,2025-07-11 10:28:01.103074
X_Position,415.767488767093,2025-07-11 10:28:01.103074
Y_Axis_Load,5,2025-07-11 10:28:01.103074
Y_Position,491.650001896484,2025-07-11 10:28:01.103074
Z_Axis_Load,36,2025-07-11 10:28:01.103074
Z_Position,-244.750002025558,2025-07-11 10:28:01.103074
COR_Status,1,2025-07-11 10:28:01.103074
Controller_Mode,AUTO,2025-07-11 10:28:01.103074
EStop_State,ARMED,2025-07-11 10:28:01.103074
Machine_Mode,4,2025-07-11 10:28:01.103074
Block_Number,638,2025-07-11 10:28:01.103074
Current_Tool,21,2025-07-11 10:28:01.103074
Part_Count,4,2025-07-11 10:28:01.103074
Program_Name_Running,000454_D_A_PROGRAM_2.NC,2025-07-11 10:28:01.103074
spindle motor v_rms,0.0,2025-07-11 10:28:01.103074
spindle motor a_peak,300,2025-07-11 10:28:01.103074
spindle motor a_rms,100,2025-07-11 10:28:01.103074
spindle motor temp,25.5,2025-07-11 10:28:01.103074
spindle motor crest,4.1,2025-07-11 10:28:01.103074
z-axis bearing v_rms,0.0,2025-07-11 10:28:01.103074
z-axis bearing a_peak,200,2025-07-11 10:28:01.103074
z-axis bearing a_rms,0,2025-07-11 10:28:01.103074
z-axis bearing temp,22.5,2025-07-11 10:28:01.103074
z-axis bearing crest,4.0,2025-07-11 10:28:01.103074
z-axis motor v_rms,0.0,2025-07-11 10:28:01.103074
z-axis motor a_peak,900,2025-07-11 10:28:01.103074
z-axis motor a_rms,500,2025-07-11 10:28:01.103074
z-axis motor temp,25.6,2025-07-11 10:28:01.103074
z-axis motor crest,1.9,2025-07-11 10:28:01.103074
y-axis bearing v_rms,0.0,2025-07-11 10:28:01.103074
y-axis bearing a_peak,200,2025-07-11 10:28:01.103074
y-axis bearing a_rms,0,2025-07-11 10:28:01.103074
y-axis bearing temp,21.4,2025-07-11 10:28:01.103074
y-axis bearing crest,4.9,2025-07-11 10:28:01.103074
y-axis motor v_rms,0.0,2025-07-11 10:28:01.103074
y-axis motor a_peak,600,2025-07-11 10:28:01.103074
y-axis motor a_rms,300,2025-07-11 10:28:01.103074
y-axis motor temp,24.3,2025-07-11 10:28:01.103074
y-axis motor crest,2.0,2025-07-11 10:28:01.103074
x-axis motor v_rms,0.0,2025-07-11 10:28:01.103074
