Dataname,Value,Time
featureId,UNAVAILABLE,2025-07-31 13:27:00.915149
partKindId,NONE,2025-07-31 13:27:00.915149
processKindId,NONE,2025-07-31 13:27:00.915149
A_Axis_Load,0,2025-07-31 13:27:00.915149
A_Position,-89.9995631963877,2025-07-31 13:27:00.915149
C_Axis_Load,13,2025-07-31 13:27:00.915149
C_Position,-60,2025-07-31 13:27:00.915149
Machine_Time,2758381.165,2025-07-31 13:27:00.915149
Spindle_Time,767248.463999999,2025-07-31 13:27:00.915149
Feed_Override,100,2025-07-31 13:27:00.915149
Feed_Rate,0,2025-07-31 13:27:00.915149
Program_Runtime_Seconds,46,2025-07-31 13:27:00.915149
Rapid_Override,100,2025-07-31 13:27:00.915149
Rapid_Speed,0,2025-07-31 13:27:00.915149
S_Axis_Load,0,2025-07-31 13:27:00.915149
Spindle_Override,100,2025-07-31 13:27:00.915149
Spindle_Speed,0,2025-07-31 13:27:00.915149
X_Axis_Load,4,2025-07-31 13:27:00.915149
X_Position,379.846805990744,2025-07-31 13:27:00.915149
Y_Axis_Load,6,2025-07-31 13:27:00.915149
Y_Position,496.953400028809,2025-07-31 13:27:00.915149
Z_Axis_Load,40,2025-07-31 13:27:00.915149
Z_Position,-4.30259193467025,2025-07-31 13:27:00.915149
COR_Status,1,2025-07-31 13:27:00.915149
Controller_Mode,AUTO,2025-07-31 13:27:00.915149
EStop_State,ARMED,2025-07-31 13:27:00.915149
Machine_Mode,4,2025-07-31 13:27:00.915149
Block_Number,66,2025-07-31 13:27:00.915149
Current_Tool,72,2025-07-31 13:27:00.915149
Part_Count,29,2025-07-31 13:27:00.915149
Program_Name_Running,000454_D_A_PROGRAM_3.NC,2025-07-31 13:27:00.915149
spindle motor v_rms,0.0,2025-07-31 13:27:00.915149
spindle motor a_peak,200,2025-07-31 13:27:00.915149
spindle motor a_rms,100,2025-07-31 13:27:00.915149
spindle motor temp,34.3,2025-07-31 13:27:00.915149
spindle motor crest,3.9,2025-07-31 13:27:00.915149
z-axis bearing v_rms,0.0,2025-07-31 13:27:00.915149
z-axis bearing a_peak,200,2025-07-31 13:27:00.915149
z-axis bearing a_rms,0,2025-07-31 13:27:00.915149
z-axis bearing temp,24.8,2025-07-31 13:27:00.915149
z-axis bearing crest,4.4,2025-07-31 13:27:00.915149
z-axis motor v_rms,0.0,2025-07-31 13:27:00.915149
z-axis motor a_peak,800,2025-07-31 13:27:00.915149
z-axis motor a_rms,400,2025-07-31 13:27:00.915149
z-axis motor temp,29.7,2025-07-31 13:27:00.915149
z-axis motor crest,1.8,2025-07-31 13:27:00.915149
y-axis bearing v_rms,0.0,2025-07-31 13:27:00.915149
y-axis bearing a_peak,200,2025-07-31 13:27:00.915149
y-axis bearing a_rms,0,2025-07-31 13:27:00.915149
y-axis bearing temp,23.3,2025-07-31 13:27:00.915149
y-axis bearing crest,3.6,2025-07-31 13:27:00.915149
y-axis motor v_rms,0.0,2025-07-31 13:27:00.915149
