Dataname,Value,Time
featureId,UNAVAILABLE,2025-07-22 10:38:31.504458
partKindId,NONE,2025-07-22 10:38:31.504458
processKindId,NONE,2025-07-22 10:38:31.504458
A_Axis_Load,0,2025-07-22 10:38:31.504458
A_Position,0.000668021023909704,2025-07-22 10:38:31.504458
C_Axis_Load,16,2025-07-22 10:38:31.504458
C_Position,30.0005,2025-07-22 10:38:31.504458
Machine_Time,2642725.683,2025-07-22 10:38:31.504458
Spindle_Time,708882.185999999,2025-07-22 10:38:31.504458
Feed_Override,100,2025-07-22 10:38:31.504458
Feed_Rate,0,2025-07-22 10:38:31.504458
Program_Runtime_Seconds,29,2025-07-22 10:38:31.504458
Rapid_Override,100,2025-07-22 10:38:31.504458
Rapid_Speed,0,2025-07-22 10:38:31.504458
S_Axis_Load,0,2025-07-22 10:38:31.504458
Spindle_Override,100,2025-07-22 10:38:31.504458
Spindle_Speed,0,2025-07-22 10:38:31.504458
X_Axis_Load,3,2025-07-22 10:38:31.504458
X_Position,415.76750021304,2025-07-22 10:38:31.504458
Y_Axis_Load,5,2025-07-22 10:38:31.504458
Y_Position,491.650001896484,2025-07-22 10:38:31.504458
Z_Axis_Load,36,2025-07-22 10:38:31.504458
Z_Position,-244.856403870728,2025-07-22 10:38:31.504458
COR_Status,1,2025-07-22 10:38:31.504458
Controller_Mode,AUTO,2025-07-22 10:38:31.504458
EStop_State,ARMED,2025-07-22 10:38:31.504458
Machine_Mode,4,2025-07-22 10:38:31.504458
Block_Number,638,2025-07-22 10:38:31.504458
Current_Tool,21,2025-07-22 10:38:31.504458
Part_Count,7,2025-07-22 10:38:31.504458
Program_Name_Running,000454_D_A_PROGRAM_2.NC,2025-07-22 10:38:31.504458
spindle motor v_rms,0.0,2025-07-22 10:38:31.504458
spindle motor a_peak,200,2025-07-22 10:38:31.504458
spindle motor a_rms,100,2025-07-22 10:38:31.504458
spindle motor temp,31.9,2025-07-22 10:38:31.504458
spindle motor crest,4.0,2025-07-22 10:38:31.504458
z-axis bearing v_rms,0.0,2025-07-22 10:38:31.504458
z-axis bearing a_peak,200,2025-07-22 10:38:31.504458
z-axis bearing a_rms,0,2025-07-22 10:38:31.504458
z-axis bearing temp,23.1,2025-07-22 10:38:31.504458
z-axis bearing crest,4.1,2025-07-22 10:38:31.504458
z-axis motor v_rms,0.0,2025-07-22 10:38:31.504458
z-axis motor a_peak,700,2025-07-22 10:38:31.504458
z-axis motor a_rms,400,2025-07-22 10:38:31.504458
z-axis motor temp,27.6,2025-07-22 10:38:31.504458
z-axis motor crest,2.0,2025-07-22 10:38:31.504458
y-axis bearing v_rms,0.0,2025-07-22 10:38:31.504458
y-axis bearing a_peak,200,2025-07-22 10:38:31.504458
y-axis bearing a_rms,0,2025-07-22 10:38:31.504458
y-axis bearing temp,21.8,2025-07-22 10:38:31.504458
y-axis bearing crest,3.9,2025-07-22 10:38:31.504458
y-axis motor v_rms,0.1,2025-07-22 10:38:31.504458
y-axis motor a_peak,600,2025-07-22 10:38:31.504458
y-axis motor a_rms,300,2025-07-22 10:38:31.504458
y-axis motor temp,24.6,2025-07-22 10:38:31.504458
y-axis motor crest,2.1,2025-07-22 10:38:31.504458
x-axis motor v_rms,0.0,2025-07-22 10:38:31.504458
x-axis motor a_peak,200,2025-07-22 10:38:31.504458
x-axis motor a_rms,0,2025-07-22 10:38:31.504458
x-axis motor temp,23.3,2025-07-22 10:38:31.504458
x-axis motor crest,4.3,2025-07-22 10:38:31.504458
voltage,133.4,2025-07-22 10:38:31.504458
current,3.6233333333333335,2025-07-22 10:38:31.504458
active power,399.6666666666667,2025-07-22 10:38:31.504458
forward kWh,26.409666666666666,2025-07-22 10:38:31.504458
