Dataname,Value,Time
featureId,UNAVAILABLE,2025-07-30 14:09:00.461053
partKindId,NONE,2025-07-30 14:09:00.461053
processKindId,NONE,2025-07-30 14:09:00.461053
A_Axis_Load,2,2025-07-30 14:09:00.461053
A_Position,0.000668021023908368,2025-07-30 14:09:00.461053
C_Axis_Load,20,2025-07-30 14:09:00.461053
C_Position,30.0005,2025-07-30 14:09:00.461053
Machine_Time,2737841.417,2025-07-30 14:09:00.461053
Spindle_Time,754276.087000001,2025-07-30 14:09:00.461053
Feed_Override,100,2025-07-30 14:09:00.461053
Feed_Rate,0,2025-07-30 14:09:00.461053
Program_Runtime_Seconds,13,2025-07-30 14:09:00.461053
Rapid_Override,100,2025-07-30 14:09:00.461053
Rapid_Speed,0,2025-07-30 14:09:00.461053
S_Axis_Load,0,2025-07-30 14:09:00.461053
Spindle_Override,100,2025-07-30 14:09:00.461053
Spindle_Speed,0,2025-07-30 14:09:00.461053
X_Axis_Load,3,2025-07-30 14:09:00.461053
X_Position,415.767511658988,2025-07-30 14:09:00.461053
Y_Axis_Load,5,2025-07-30 14:09:00.461053
Y_Position,491.649990452393,2025-07-30 14:09:00.461053
Z_Axis_Load,37,2025-07-30 14:09:00.461053
Z_Position,-245.47830194297,2025-07-30 14:09:00.461053
COR_Status,1,2025-07-30 14:09:00.461053
Controller_Mode,AUTO,2025-07-30 14:09:00.461053
EStop_State,ARMED,2025-07-30 14:09:00.461053
Machine_Mode,4,2025-07-30 14:09:00.461053
Block_Number,638,2025-07-30 14:09:00.461053
Current_Tool,21,2025-07-30 14:09:00.461053
Part_Count,24,2025-07-30 14:09:00.461053
Program_Name_Running,000454_D_A_PROGRAM_2.NC,2025-07-30 14:09:00.461053
spindle motor v_rms,0.0,2025-07-30 14:09:00.461053
spindle motor a_peak,200,2025-07-30 14:09:00.461053
spindle motor a_rms,100,2025-07-30 14:09:00.461053
spindle motor temp,36.0,2025-07-30 14:09:00.461053
spindle motor crest,4.0,2025-07-30 14:09:00.461053
z-axis bearing v_rms,0.0,2025-07-30 14:09:00.461053
z-axis bearing a_peak,200,2025-07-30 14:09:00.461053
z-axis bearing a_rms,0,2025-07-30 14:09:00.461053
z-axis bearing temp,24.6,2025-07-30 14:09:00.461053
z-axis bearing crest,3.9,2025-07-30 14:09:00.461053
z-axis motor v_rms,0.0,2025-07-30 14:09:00.461053
z-axis motor a_peak,700,2025-07-30 14:09:00.461053
z-axis motor a_rms,400,2025-07-30 14:09:00.461053
z-axis motor temp,29.9,2025-07-30 14:09:00.461053
z-axis motor crest,1.9,2025-07-30 14:09:00.461053
y-axis bearing v_rms,0.0,2025-07-30 14:09:00.461053
y-axis bearing a_peak,200,2025-07-30 14:09:00.461053
