Dataname,Value,Time
featureId,UNAVAILABLE,2025-07-31 13:21:00.834934
partKindId,NONE,2025-07-31 13:21:00.834934
processKindId,NONE,2025-07-31 13:21:00.834934
A_Axis_Load,0,2025-07-31 13:21:00.834934
A_Position,-89.9995631963877,2025-07-31 13:21:00.834934
C_Axis_Load,11,2025-07-31 13:21:00.834934
C_Position,120.0005,2025-07-31 13:21:00.834934
Machine_Time,2758021.162,2025-07-31 13:21:00.834934
Spindle_Time,767248.463999999,2025-07-31 13:21:00.834934
Feed_Override,100,2025-07-31 13:21:00.834934
Feed_Rate,0,2025-07-31 13:21:00.834934
Program_Runtime_Seconds,46,2025-07-31 13:21:00.834934
Rapid_Override,100,2025-07-31 13:21:00.834934
Rapid_Speed,0,2025-07-31 13:21:00.834934
S_Axis_Load,0,2025-07-31 13:21:00.834934
Spindle_Override,100,2025-07-31 13:21:00.834934
Spindle_Speed,0,2025-07-31 13:21:00.834934
X_Axis_Load,4,2025-07-31 13:21:00.834934
X_Position,379.84679454674,2025-07-31 13:21:00.834934
Y_Axis_Load,5,2025-07-31 13:21:00.834934
Y_Position,496.953400028809,2025-07-31 13:21:00.834934
Z_Axis_Load,40,2025-07-31 13:21:00.834934
Z_Position,-4.30259193467025,2025-07-31 13:21:00.834934
COR_Status,1,2025-07-31 13:21:00.834934
Controller_Mode,AUTO,2025-07-31 13:21:00.834934
EStop_State,ARMED,2025-07-31 13:21:00.834934
Machine_Mode,4,2025-07-31 13:21:00.834934
Block_Number,66,2025-07-31 13:21:00.834934
Current_Tool,72,2025-07-31 13:21:00.834934
Part_Count,27,2025-07-31 13:21:00.834934
Program_Name_Running,000454_D_A_PROGRAM_4.NC,2025-07-31 13:21:00.834934
spindle motor v_rms,0.0,2025-07-31 13:21:00.834934
spindle motor a_peak,200,2025-07-31 13:21:00.834934
spindle motor a_rms,100,2025-07-31 13:21:00.834934
spindle motor temp,35.9,2025-07-31 13:21:00.834934
spindle motor crest,3.7,2025-07-31 13:21:00.834934
z-axis bearing v_rms,0.0,2025-07-31 13:21:00.834934
z-axis bearing a_peak,200,2025-07-31 13:21:00.834934
z-axis bearing a_rms,0,2025-07-31 13:21:00.834934
z-axis bearing temp,24.6,2025-07-31 13:21:00.834934
z-axis bearing crest,3.9,2025-07-31 13:21:00.834934
z-axis motor v_rms,0.0,2025-07-31 13:21:00.834934
z-axis motor a_peak,900,2025-07-31 13:21:00.834934
z-axis motor a_rms,500,2025-07-31 13:21:00.834934
z-axis motor temp,29.8,2025-07-31 13:21:00.834934
z-axis motor crest,1.9,2025-07-31 13:21:00.834934
y-axis bearing v_rms,0.0,2025-07-31 13:21:00.834934
y-axis bearing a_peak,200,2025-07-31 13:21:00.834934
y-axis bearing a_rms,0,2025-07-31 13:21:00.834934
y-axis bearing temp,23.3,2025-07-31 13:21:00.834934
y-axis bearing crest,4.3,2025-07-31 13:21:00.834934
y-axis motor v_rms,0.0,2025-07-31 13:21:00.834934
y-axis motor a_peak,500,2025-07-31 13:21:00.834934
y-axis motor a_rms,200,2025-07-31 13:21:00.834934
y-axis motor temp,25.7,2025-07-31 13:21:00.834934
y-axis motor crest,2.8,2025-07-31 13:21:00.834934
x-axis motor v_rms,0.0,2025-07-31 13:21:00.834934
x-axis motor a_peak,300,2025-07-31 13:21:00.834934
x-axis motor a_rms,0,2025-07-31 13:21:00.834934
x-axis motor temp,23.5,2025-07-31 13:21:00.834934
x-axis motor crest,6.3,2025-07-31 13:21:00.834934
voltage,133.53333333333333,2025-07-31 13:21:00.834934
current,3.7033333333333336,2025-07-31 13:21:00.834934
active power,406.6666666666667,2025-07-31 13:21:00.834934
forward kWh,54.23733333333333,2025-07-31 13:21:00.834934
