Dataname,Value,Time
Program_Name_Running,000454_D_A_PROGRAM_3.NC,2025-07-30 14:36:01.106418
spindle motor v_rms,0.0,2025-07-30 14:36:01.106418
spindle motor a_peak,200,2025-07-30 14:36:01.106418
spindle motor a_rms,100,2025-07-30 14:36:01.106418
spindle motor temp,33.4,2025-07-30 14:36:01.106418
spindle motor crest,3.7,2025-07-30 14:36:01.106418
z-axis bearing v_rms,0.0,2025-07-30 14:36:01.106418
z-axis bearing a_peak,200,2025-07-30 14:36:01.106418
z-axis bearing a_rms,0,2025-07-30 14:36:01.106418
z-axis bearing temp,25.0,2025-07-30 14:36:01.106418
z-axis bearing crest,3.7,2025-07-30 14:36:01.106418
z-axis motor v_rms,0.0,2025-07-30 14:36:01.106418
z-axis motor a_peak,900,2025-07-30 14:36:01.106418
z-axis motor a_rms,500,2025-07-30 14:36:01.106418
z-axis motor temp,30.1,2025-07-30 14:36:01.106418
z-axis motor crest,1.9,2025-07-30 14:36:01.106418
y-axis bearing v_rms,0.0,2025-07-30 14:36:01.106418
y-axis bearing a_peak,200,2025-07-30 14:36:01.106418
y-axis bearing a_rms,0,2025-07-30 14:36:01.106418
y-axis bearing temp,22.8,2025-07-30 14:36:01.106418
y-axis bearing crest,4.1,2025-07-30 14:36:01.106418
y-axis motor v_rms,0.0,2025-07-30 14:36:01.106418
y-axis motor a_peak,400,2025-07-30 14:36:01.106418
y-axis motor a_rms,200,2025-07-30 14:36:01.106418
y-axis motor temp,25.7,2025-07-30 14:36:01.106418
y-axis motor crest,2.4,2025-07-30 14:36:01.106418
x-axis motor v_rms,0.0,2025-07-30 14:36:01.106418
x-axis motor a_peak,200,2025-07-30 14:36:01.106418
x-axis motor a_rms,0,2025-07-30 14:36:01.106418
x-axis motor temp,23.6,2025-07-30 14:36:01.106418
x-axis motor crest,4.3,2025-07-30 14:36:01.106418
voltage,132.20000000000002,2025-07-30 14:36:01.106418
current,3.69,2025-07-30 14:36:01.106418
active power,394.6666666666667,2025-07-30 14:36:01.106418
forward kWh,49.010333333333335,2025-07-30 14:36:01.106418
reverse kWh,1.569,2025-07-30 14:36:01.106418
frequency,59.98,2025-07-30 14:36:01.106418
power factor,0.77,2025-07-30 14:36:01.106418
featureId,UNAVAILABLE,2025-07-30 14:36:02.106611
partKindId,NONE,2025-07-30 14:36:02.106611
processKindId,NONE,2025-07-30 14:36:02.106611
A_Axis_Load,17,2025-07-30 14:36:02.106611
A_Position,-90.0003437746771,2025-07-30 14:36:02.106611
C_Axis_Load,42,2025-07-30 14:36:02.106611
C_Position,120,2025-07-30 14:36:02.106611
Machine_Time,2739643.356,2025-07-30 14:36:02.106611
Spindle_Time,754996.344000001,2025-07-30 14:36:02.106611
Feed_Override,100,2025-07-30 14:36:02.106611
Feed_Rate,0,2025-07-30 14:36:02.106611
Program_Runtime_Seconds,13,2025-07-30 14:36:02.106611
Rapid_Override,100,2025-07-30 14:36:02.106611
Rapid_Speed,0,2025-07-30 14:36:02.106611
S_Axis_Load,0,2025-07-30 14:36:02.106611
Spindle_Override,100,2025-07-30 14:36:02.106611
Spindle_Speed,0,2025-07-30 14:36:02.106611
X_Axis_Load,4,2025-07-30 14:36:02.106611
X_Position,379.84679454674,2025-07-30 14:36:02.106611
Y_Axis_Load,6,2025-07-30 14:36:02.106611
Y_Position,496.953400028809,2025-07-30 14:36:02.106611
Z_Axis_Load,40,2025-07-30 14:36:02.106611
Z_Position,-4.30260337827589,2025-07-30 14:36:02.106611
COR_Status,1,2025-07-30 14:36:02.106611
Controller_Mode,AUTO,2025-07-30 14:36:02.106611
EStop_State,ARMED,2025-07-30 14:36:02.106611
Machine_Mode,4,2025-07-30 14:36:02.106611
Block_Number,66,2025-07-30 14:36:02.106611
Current_Tool,72,2025-07-30 14:36:02.106611
Part_Count,25,2025-07-30 14:36:02.106611
Program_Name_Running,000454_D_A_PROGRAM_3.NC,2025-07-30 14:36:02.106611
spindle motor v_rms,0.1,2025-07-30 14:36:02.106611
spindle motor a_peak,300,2025-07-30 14:36:02.106611
spindle motor a_rms,100,2025-07-30 14:36:02.106611
