Dataname,Value,Time
featureId,UNAVAILABLE,2025-07-22 11:53:00.994671
partKindId,NONE,2025-07-22 11:53:00.994671
processKindId,NONE,2025-07-22 11:53:00.994671
A_Axis_Load,106,2025-07-22 11:53:00.994671
A_Position,-89.9995631963877,2025-07-22 11:53:00.994671
C_Axis_Load,5,2025-07-22 11:53:00.994671
C_Position,120.0005,2025-07-22 11:53:00.994671
Machine_Time,2647410.622,2025-07-22 11:53:00.994671
Spindle_Time,709602.711000001,2025-07-22 11:53:00.994671
Feed_Override,100,2025-07-22 11:53:00.994671
Feed_Rate,0,2025-07-22 11:53:00.994671
Program_Runtime_Seconds,40,2025-07-22 11:53:00.994671
Rapid_Override,100,2025-07-22 11:53:00.994671
Rapid_Speed,0,2025-07-22 11:53:00.994671
S_Axis_Load,0,2025-07-22 11:53:00.994671
Spindle_Override,100,2025-07-22 11:53:00.994671
Spindle_Speed,0,2025-07-22 11:53:00.994671
X_Axis_Load,4,2025-07-22 11:53:00.994671
X_Position,379.84679454674,2025-07-22 11:53:00.994671
Y_Axis_Load,5,2025-07-22 11:53:00.994671
Y_Position,496.953400028809,2025-07-22 11:53:00.994671
Z_Axis_Load,40,2025-07-22 11:53:00.994671
Z_Position,-4.30260337827589,2025-07-22 11:53:00.994671
COR_Status,1,2025-07-22 11:53:00.994671
Controller_Mode,MANUAL,2025-07-22 11:53:00.994671
EStop_State,ARMED,2025-07-22 11:53:00.994671
Machine_Mode,2,2025-07-22 11:53:00.994671
Block_Number,66,2025-07-22 11:53:00.994671
Current_Tool,72,2025-07-22 11:53:00.994671
Part_Count,9,2025-07-22 11:53:00.994671
Program_Name_Running,000454_D_A_PROGRAM_4.NC,2025-07-22 11:53:00.994671
voltage,133.5,2025-07-22 11:53:00.994671
current,3.64,2025-07-22 11:53:00.994671
active power,402.0,2025-07-22 11:53:00.994671
forward kWh,27.221333333333334,2025-07-22 11:53:00.994671
reverse kWh,0.7256666666666667,2025-07-22 11:53:00.994671
frequency,60.01,2025-07-22 11:53:00.994671
power factor,0.7833333333333333,2025-07-22 11:53:00.994671
featureId,UNAVAILABLE,2025-07-22 11:53:01.994935
partKindId,NONE,2025-07-22 11:53:01.994935
processKindId,NONE,2025-07-22 11:53:01.994935
A_Axis_Load,106,2025-07-22 11:53:01.994935
A_Position,-89.9995631963877,2025-07-22 11:53:01.994935
C_Axis_Load,5,2025-07-22 11:53:01.994935
C_Position,120.0005,2025-07-22 11:53:01.994935
Machine_Time,2647410.622,2025-07-22 11:53:01.994935
Spindle_Time,709602.711000001,2025-07-22 11:53:01.994935
Feed_Override,100,2025-07-22 11:53:01.994935
Feed_Rate,0,2025-07-22 11:53:01.994935
Program_Runtime_Seconds,40,2025-07-22 11:53:01.994935
Rapid_Override,100,2025-07-22 11:53:01.994935
Rapid_Speed,0,2025-07-22 11:53:01.994935
S_Axis_Load,0,2025-07-22 11:53:01.994935
Spindle_Override,100,2025-07-22 11:53:01.994935
Spindle_Speed,0,2025-07-22 11:53:01.994935
X_Axis_Load,4,2025-07-22 11:53:01.994935
X_Position,379.84679454674,2025-07-22 11:53:01.994935
Y_Axis_Load,5,2025-07-22 11:53:01.994935
Y_Position,496.9534114729,2025-07-22 11:53:01.994935
Z_Axis_Load,40,2025-07-22 11:53:01.994935
Z_Position,-4.30260337827589,2025-07-22 11:53:01.994935
COR_Status,1,2025-07-22 11:53:01.994935
Controller_Mode,MANUAL,2025-07-22 11:53:01.994935
EStop_State,ARMED,2025-07-22 11:53:01.994935
Machine_Mode,2,2025-07-22 11:53:01.994935
Block_Number,66,2025-07-22 11:53:01.994935
Current_Tool,72,2025-07-22 11:53:01.994935
Part_Count,9,2025-07-22 11:53:01.994935
Program_Name_Running,000454_D_A_PROGRAM_4.NC,2025-07-22 11:53:01.994935
voltage,133.5,2025-07-22 11:53:01.994935
current,3.643333333333333,2025-07-22 11:53:01.994935
active power,402.3333333333333,2025-07-22 11:53:01.994935
forward kWh,27.221333333333334,2025-07-22 11:53:01.994935
reverse kWh,0.7256666666666667,2025-07-22 11:53:01.994935
frequency,60.01,2025-07-22 11:53:01.994935
power factor,0.7866666666666666,2025-07-22 11:53:01.994935
featureId,UNAVAILABLE,2025-07-22 11:53:02.995182
partKindId,NONE,2025-07-22 11:53:02.995182
processKindId,NONE,2025-07-22 11:53:02.995182
A_Axis_Load,106,2025-07-22 11:53:02.995182
A_Position,-89.9995631963877,2025-07-22 11:53:02.995182
C_Axis_Load,5,2025-07-22 11:53:02.995182
C_Position,120.0005,2025-07-22 11:53:02.995182
Machine_Time,2647410.622,2025-07-22 11:53:02.995182
Spindle_Time,709602.711000001,2025-07-22 11:53:02.995182
Feed_Override,100,2025-07-22 11:53:02.995182
Feed_Rate,0,2025-07-22 11:53:02.995182
Program_Runtime_Seconds,40,2025-07-22 11:53:02.995182
Rapid_Override,100,2025-07-22 11:53:02.995182
Rapid_Speed,0,2025-07-22 11:53:02.995182
S_Axis_Load,0,2025-07-22 11:53:02.995182
Spindle_Override,100,2025-07-22 11:53:02.995182
Spindle_Speed,0,2025-07-22 11:53:02.995182
X_Axis_Load,4,2025-07-22 11:53:02.995182
X_Position,379.84679454674,2025-07-22 11:53:02.995182
Y_Axis_Load,5,2025-07-22 11:53:02.995182
Y_Position,496.953400028809,2025-07-22 11:53:02.995182
Z_Axis_Load,40,2025-07-22 11:53:02.995182
Z_Position,-4.30259193467025,2025-07-22 11:53:02.995182
COR_Status,1,2025-07-22 11:53:02.995182
Controller_Mode,MANUAL,2025-07-22 11:53:02.995182
EStop_State,ARMED,2025-07-22 11:53:02.995182
Machine_Mode,2,2025-07-22 11:53:02.995182
Block_Number,66,2025-07-22 11:53:02.995182
Current_Tool,72,2025-07-22 11:53:02.995182
Part_Count,9,2025-07-22 11:53:02.995182
Program_Name_Running,000454_D_A_PROGRAM_4.NC,2025-07-22 11:53:02.995182
voltage,133.53333333333333,2025-07-22 11:53:02.995182
current,3.67,2025-07-22 11:53:02.995182
active power,404.0,2025-07-22 11:53:02.995182
forward kWh,27.221333333333334,2025-07-22 11:53:02.995182
reverse kWh,0.7256666666666667,2025-07-22 11:53:02.995182
frequency,60.01,2025-07-22 11:53:02.995182
power factor,0.7733333333333333,2025-07-22 11:53:02.995182
featureId,UNAVAILABLE,2025-07-22 11:53:03.995450
partKindId,NONE,2025-07-22 11:53:03.995450
processKindId,NONE,2025-07-22 11:53:03.995450
A_Axis_Load,106,2025-07-22 11:53:03.995450
A_Position,-89.9995631963877,2025-07-22 11:53:03.995450
C_Axis_Load,5,2025-07-22 11:53:03.995450
C_Position,120.0005,2025-07-22 11:53:03.995450
Machine_Time,2647410.622,2025-07-22 11:53:03.995450
Spindle_Time,709602.711000001,2025-07-22 11:53:03.995450
Feed_Override,100,2025-07-22 11:53:03.995450
Feed_Rate,0,2025-07-22 11:53:03.995450
Program_Runtime_Seconds,40,2025-07-22 11:53:03.995450
Rapid_Override,100,2025-07-22 11:53:03.995450
Rapid_Speed,0,2025-07-22 11:53:03.995450
S_Axis_Load,0,2025-07-22 11:53:03.995450
Spindle_Override,100,2025-07-22 11:53:03.995450
Spindle_Speed,0,2025-07-22 11:53:03.995450
X_Axis_Load,4,2025-07-22 11:53:03.995450
X_Position,379.846805990744,2025-07-22 11:53:03.995450
Y_Axis_Load,5,2025-07-22 11:53:03.995450
Y_Position,496.953400028809,2025-07-22 11:53:03.995450
Z_Axis_Load,40,2025-07-22 11:53:03.995450
Z_Position,-4.30260337827589,2025-07-22 11:53:03.995450
COR_Status,1,2025-07-22 11:53:03.995450
Controller_Mode,MANUAL,2025-07-22 11:53:03.995450
EStop_State,ARMED,2025-07-22 11:53:03.995450
Machine_Mode,2,2025-07-22 11:53:03.995450
Block_Number,66,2025-07-22 11:53:03.995450
Current_Tool,72,2025-07-22 11:53:03.995450
Part_Count,9,2025-07-22 11:53:03.995450
Program_Name_Running,000454_D_A_PROGRAM_4.NC,2025-07-22 11:53:03.995450
voltage,133.5,2025-07-22 11:53:03.995450
current,3.673333333333334,2025-07-22 11:53:03.995450
active power,404.6666666666667,2025-07-22 11:53:03.995450
forward kWh,27.221333333333334,2025-07-22 11:53:03.995450
reverse kWh,0.7256666666666667,2025-07-22 11:53:03.995450
frequency,60.01,2025-07-22 11:53:03.995450
power factor,0.7866666666666666,2025-07-22 11:53:03.995450
featureId,UNAVAILABLE,2025-07-22 11:53:04.995700
partKindId,NONE,2025-07-22 11:53:04.995700
processKindId,NONE,2025-07-22 11:53:04.995700
A_Axis_Load,106,2025-07-22 11:53:04.995700
A_Position,-89.9995631963877,2025-07-22 11:53:04.995700
C_Axis_Load,5,2025-07-22 11:53:04.995700
C_Position,120.0005,2025-07-22 11:53:04.995700
Machine_Time,2647410.622,2025-07-22 11:53:04.995700
Spindle_Time,709602.711000001,2025-07-22 11:53:04.995700
Feed_Override,100,2025-07-22 11:53:04.995700
Feed_Rate,0,2025-07-22 11:53:04.995700
Program_Runtime_Seconds,40,2025-07-22 11:53:04.995700
Rapid_Override,100,2025-07-22 11:53:04.995700
Rapid_Speed,0,2025-07-22 11:53:04.995700
S_Axis_Load,0,2025-07-22 11:53:04.995700
Spindle_Override,100,2025-07-22 11:53:04.995700
Spindle_Speed,0,2025-07-22 11:53:04.995700
X_Axis_Load,4,2025-07-22 11:53:04.995700
X_Position,379.84679454674,2025-07-22 11:53:04.995700
Y_Axis_Load,5,2025-07-22 11:53:04.995700
Y_Position,496.9534114729,2025-07-22 11:53:04.995700
Z_Axis_Load,40,2025-07-22 11:53:04.995700
Z_Position,-4.30260337827589,2025-07-22 11:53:04.995700
COR_Status,1,2025-07-22 11:53:04.995700
Controller_Mode,MANUAL,2025-07-22 11:53:04.995700
EStop_State,ARMED,2025-07-22 11:53:04.995700
Machine_Mode,2,2025-07-22 11:53:04.995700
Block_Number,66,2025-07-22 11:53:04.995700
Current_Tool,72,2025-07-22 11:53:04.995700
Part_Count,9,2025-07-22 11:53:04.995700
Program_Name_Running,000454_D_A_PROGRAM_4.NC,2025-07-22 11:53:04.995700
voltage,133.5,2025-07-22 11:53:04.995700
current,3.643333333333333,2025-07-22 11:53:04.995700
active power,401.0,2025-07-22 11:53:04.995700
forward kWh,27.221333333333334,2025-07-22 11:53:04.995700
reverse kWh,0.7256666666666667,2025-07-22 11:53:04.995700
